sr_no,state,work_description,work_id,ida_agency,mp_name,constituency,expenditure_amount,vendor_name,work_status,expenditure_amount
65007,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235860,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,124839.0,Maa Laxmi Construction,Payment Success,124839.0
65008,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235858,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,124839.0,Maa Laxmi Construction,Payment Success,124839.0
65009,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/236634,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,374706.0,Maa Laxmi Construction,Payment Success,374706.0
65010,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235779,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,374595.0,Maa Laxmi Construction,Payment Success,374595.0
65011,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235849,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,374671.0,Maa Laxmi Construction,Payment Success,374671.0
65012,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235781,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,374519.0,Maa Laxmi Construction,Payment Success,374519.0
65013,Uttar Pradesh,Construction of community centers and community halls,WS/MP468/2024-2025/185942,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,707139.0,Maa Laxmi Construction,Payment Success,707139.0
65014,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235858,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,374519.0,Maa Laxmi Construction,Payment Success,374519.0
65015,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235860,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,374519.0,Maa Laxmi Construction,Payment Success,374519.0
65016,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2024-2025/185939,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,748446.0,Maa Laxmi Construction,Payment Success,748446.0
65017,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2024-2025/185940,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,560859.0,Maa Laxmi Construction,Payment Success,560859.0
65018,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2024-2025/185956,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,199618.0,Maa Laxmi Construction,Payment Success,199618.0
65019,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2024-2025/185939,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,249482.0,Maa Laxmi Construction,Payment Success,249482.0
65020,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2024-2025/185940,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,186953.0,Maa Laxmi Construction,Payment Success,186953.0
65021,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2024-2025/185958,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,124740.0,Om Prakash Arya,Payment Success,124740.0
65022,Uttar Pradesh,Construction of community centers and community halls,WS/MP468/2024-2025/185936,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,741061.0,Om Prakash Arya,Payment Success,741061.0
65023,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP468/2024-2025/137550,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,124294.0,Om Prakash Arya,Payment Success,124294.0
65024,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2024-2025/185955,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,249431.0,Om Prakash Arya,Payment Success,249431.0
65025,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2024-2025/185955,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,748217.0,Om Prakash Arya,Payment Success,748217.0
65026,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2024-2025/185958,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,374220.0,Om Prakash Arya,Payment Success,374220.0
65027,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2024-2025/185957,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,124653.0,Om Prakash Arya,Payment Success,124653.0
65028,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235878,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,374556.0,Om Prakash Arya,Payment Success,374556.0
65029,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235770,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,374257.0,Om Prakash Arya,Payment Success,374257.0
65030,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235769,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,187091.0,Om Prakash Arya,Payment Success,187091.0
65031,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235876,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,374671.0,Om Prakash Arya,Payment Success,374671.0
65032,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2026-2027/260331,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,373999.0,Om Prakash Arya,Payment Success,373999.0
65033,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2026-2027/260328,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,374107.0,Om Prakash Arya,Payment Success,374107.0
65034,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP433/2025-2026/229501,HAZARIBAGH(DEPUTY COMMISSIONER HAZARIBAGH_IDA),Annpurna Devi,KODARMA,299366.0,Raj Kumar Sagar,Payment Success,299366.0
65035,Jharkhand,Construction of public staircase/ stair ghat for public convenience,WS/MP433/2025-2026/199876,HAZARIBAGH(DEPUTY COMMISSIONER HAZARIBAGH_IDA),Annpurna Devi,KODARMA,299243.0,Raj Kumar Sagar,Payment Success,299243.0
65036,Punjab,Setting up of kitchen and pantries,WS/MP18158/2025-2026/225795,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Dharamvira Gandhi,PATIALA,31200.0,Chamanlal,Payment Success,31200.0
65037,Gujarat,Construction of rainwater harvesting structures,WS/MP18057/2025-2026/208059,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,200000.0,Kapasi Gram Panchayat,Payment Success,200000.0
65038,Punjab,"Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",WS/MP381/2025-2026/203176,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Gurjeet Singh Aujla,AMRITSAR,500000.0,Sarpanch Gram Panchayat Pakharpura,Payment Success,500000.0
65039,Madhya Pradesh,Construction of shelters for animals,WS/MP18104/2025-2026/152332,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),Darshan Singh Choudhary,HOSHANGABAD,20124.0,Municipal Council Gadarwara,Payment Success,20124.0
65040,Kerala,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP351/2025-2026/164066,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Kumbakudi Sudhakaran,KANNUR,473653.0,Bince Joy,Payment Success,473653.0
65041,Punjab,Construction of public libraries and reading rooms,WS/MP18152/2025-2026/218985,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),Sarabjeet Singh Khalsa,FARIDKOT(SC),48300.0,Jindal Bricks Company,Payment Success,48300.0
65042,Punjab,Construction of public libraries and reading rooms,WS/MP18152/2025-2026/218985,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),Sarabjeet Singh Khalsa,FARIDKOT(SC),48300.0,Jindal Bricks Company,Payment Success,48300.0
65043,Punjab,Construction of public libraries and reading rooms,WS/MP18152/2025-2026/218985,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),Sarabjeet Singh Khalsa,FARIDKOT(SC),48300.0,Jindal Bricks Company,Payment Success,48300.0
65044,Punjab,Construction of public libraries and reading rooms,WS/MP18152/2025-2026/218985,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),Sarabjeet Singh Khalsa,FARIDKOT(SC),9688.0,Jindal Bricks Company,Payment Success,9688.0
65045,Arunachal Pradesh,Construction of toilet blocks,WS/MP533/2025-2026/226053,WEST KAMENG(Deputy Commisioner West Kameng_IDA),Kiren Rijiju,ARUNACHAL WEST,914147.0,Mohnio Enterprises,Payment Success,914147.0
65046,Arunachal Pradesh,Setting up of kitchen and pantries,WS/MP533/2025-2026/226055,WEST KAMENG(Deputy Commisioner West Kameng_IDA),Kiren Rijiju,ARUNACHAL WEST,1393167.0,Mohnio Enterprises,Payment Success,1393167.0
65047,Arunachal Pradesh,Providing drains and gutters for public drainage,WS/MP533/2025-2026/260034,WEST KAMENG(Deputy Commisioner West Kameng_IDA),Kiren Rijiju,ARUNACHAL WEST,500000.0,Mohnio Enterprises,Payment Success,500000.0
65048,Arunachal Pradesh,Providing drains and gutters for public drainage,WS/MP533/2025-2026/260027,WEST KAMENG(Deputy Commisioner West Kameng_IDA),Kiren Rijiju,ARUNACHAL WEST,500000.0,Mohnio Enterprises,Payment Success,500000.0
65049,Arunachal Pradesh,Providing drains and gutters for public drainage,WS/MP533/2025-2026/260028,WEST KAMENG(Deputy Commisioner West Kameng_IDA),Kiren Rijiju,ARUNACHAL WEST,500000.0,Mohnio Enterprises,Payment Success,500000.0
65050,Arunachal Pradesh,Security gates in streets/public place for safety purpose,WS/MP533/2025-2026/260037,WEST KAMENG(Deputy Commisioner West Kameng_IDA),Kiren Rijiju,ARUNACHAL WEST,1000000.0,Mohnio Enterprises,Payment Success,1000000.0
65051,Arunachal Pradesh,Development of playfields and sports grounds,WS/MP533/2025-2026/260033,WEST KAMENG(Deputy Commisioner West Kameng_IDA),Kiren Rijiju,ARUNACHAL WEST,500000.0,Mohnio Enterprises,Payment Success,500000.0
65052,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP558/2025-2026/267310,MADHEPURA(DISTRICT PLANNING OFFICER MADHEPURA_IDA),Dinesh Chandra Yadav,MADHEPURA,679817.0,Chandrdev Yadav,Payment Success,679817.0
65053,Bihar,Construction of community centers and community halls,WS/MP552/2025-2026/232856,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,443734.0,Ravi Ranjan,Payment Success,443734.0
65054,Bihar,Construction of community centers and community halls,WS/MP552/2025-2026/232856,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,550576.0,Ravi Ranjan,Payment Success,550576.0
65055,Bihar,Construction of boundary walls of existing public and community buildings,WS/MP552/2025-2026/215292,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,1493800.0,Ravi Ranjan,Payment Success,1493800.0
65056,Bihar,Construction of boundary walls of existing public and community buildings,WS/MP552/2024-2025/169391,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,1054712.0,Ravi Ranjan,Payment Success,1054712.0
65057,Bihar,Construction of boundary walls of existing public and community buildings,WS/MP552/2024-2025/169391,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,440124.0,Ravi Ranjan,Payment Success,440124.0
65058,Bihar,Development of public parks,WS/MP552/2025-2026/207967,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,1447615.0,Sunta Devi,Payment Success,1447615.0
65059,Bihar,Construction of community centers and community halls,WS/MP552/2024-2025/169390,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,440573.0,Sunta Devi,Payment Success,440573.0
65060,Bihar,Construction of community centers and community halls,WS/MP552/2025-2026/232855,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,443734.0,Sunta Devi,Payment Success,443734.0
65061,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP552/2025-2026/200721,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,994750.0,Sunta Devi,Payment Success,994750.0
65062,Bihar,Construction of community centers and community halls,WS/MP552/2024-2025/169390,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,1053648.0,Sunta Devi,Payment Success,1053648.0
65063,Bihar,Construction of bus-sheds or bus-stops,WS/MP552/2025-2026/220601,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,1495024.0,Sunta Devi,Payment Success,1495024.0
65064,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP552/2025-2026/221053,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,499471.0,Sunta Devi,Payment Success,499471.0
65065,Bihar,Construction of boundary walls of existing public and community buildings,WS/MP552/2025-2026/215293,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,1490505.0,Sunta Devi,Payment Success,1490505.0
65066,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP552/2025-2026/211235,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,1191141.0,Sunta Devi,Payment Success,1191141.0
65067,Bihar,Development of public parks,WS/MP552/2025-2026/212721,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,196170.0,Sunta Devi,Payment Success,196170.0
65068,Bihar,Construction of community centers and community halls,WS/MP552/2025-2026/232855,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh,PURVI CHAMPARAN,550371.0,Sunta Devi,Payment Success,550371.0
65069,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP18157/2025-2026/239568,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),Amrinder Singh Raja Warring,LUDHIANA,35500.0,Baba Nand Singh Brick Works,Payment Success,35500.0
65070,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18157/2025-2026/239569,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),Amrinder Singh Raja Warring,LUDHIANA,24000.0,Baba Nand Singh Brick Works,Payment Success,24000.0
65071,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18157/2025-2026/239575,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),Amrinder Singh Raja Warring,LUDHIANA,61950.0,Np Pipes,Payment Success,61950.0
65072,Punjab,Providing drains and gutters for public drainage,WS/MP18152/2025-2026/220387,MOGA(Deputy Commissioner Moga),Sarabjeet Singh Khalsa,FARIDKOT(SC),612700.0,Np Pipes,Payment Success,612700.0
65073,Madhya Pradesh,Construction of common work sheds/ common covered sitting area,WS/MP643/2025-2026/146319,Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),Gyaneshwar Patil,KHANDWA,30600.0,Vipin Hardware,Payment Success,30600.0
65074,Andhra Pradesh,Construction of bus-sheds or bus-stops,WS/MP522/2024-2025/163215,SRIKAKULAM(District Collector Srikakulam_IDA),Kinjarapu Ram Mohan Naidu,SRIKAKULAM,313756.0,Paidi Narasinga Rao,Payment Success,313756.0
65075,Odisha,Construction of community centers and community halls,WS/MP372/2024-2025/171406,Kataka(DISTRICT COLLECTOR CUTTACK_IDA),Bhartruhari Mahtab,CUTTACK,900000.0,Leepak Samal,Payment Success,900000.0
65076,Himachal Pradesh,Renovation of ponds and lakes,WS/MP18069/2025-2026/216950,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,200000.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,200000.0
65077,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18069/2025-2026/178016,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,250000.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,250000.0
65078,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18069/2025-2026/165441,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,90000.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,90000.0
65079,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18069/2025-2026/165461,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,89607.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,89607.0
65080,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18069/2025-2026/212007,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,100000.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,100000.0
65081,Himachal Pradesh,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18069/2025-2026/216927,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,100000.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,100000.0
65082,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18069/2025-2026/165453,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,90000.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,90000.0
65083,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18069/2025-2026/165461,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,90000.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,90000.0
65084,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18069/2025-2026/165464,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,70000.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,70000.0
65085,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18069/2025-2026/165454,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,90000.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,90000.0
65086,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18069/2025-2026/165481,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,90000.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,90000.0
65087,Himachal Pradesh,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18069/2025-2026/165445,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,90000.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,90000.0
65088,Himachal Pradesh,Renovation of ponds and lakes,WS/MP18069/2025-2026/216950,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Rajeev Bhardwaj,KANGRA,200000.0,Mp Fund Lok Sabha Dev Block Rait,Payment Success,200000.0
65089,Tamil Nadu,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP508/2024-2025/164293,TIRUVANNAMALAI(DISTRICT COLLECTOR TIRUVANNAMALAI_IDA),Cn Annadurai,TIRUVANNAMALAI,198869.0,Sds Construction,Payment Success,198869.0
65090,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18199/2025-2026/200130,AMBEDKAR NAGAR(DISTRICT MAGISTRATE AMBEDKAR NAGAR_IDA),Lalji Verma,AMBEDKAR NAGAR,568023.0,Safi Construction,Payment Success,568023.0
65091,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18199/2025-2026/200130,AMBEDKAR NAGAR(DISTRICT MAGISTRATE AMBEDKAR NAGAR_IDA),Lalji Verma,AMBEDKAR NAGAR,306551.0,Safi Construction,Payment Success,306551.0
65092,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/181711,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,273888.0,Gomodish,Payment Success,273888.0
65093,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/178667,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,273888.0,Gomodish,Payment Success,273888.0
65094,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/178679,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,273999.0,Gomodish,Payment Success,273999.0
65095,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/178668,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,273888.0,Gomodish,Payment Success,273888.0
65096,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/178663,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,273090.0,Gomodish,Payment Success,273090.0
65097,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/178570,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,273999.0,Gomodish,Payment Success,273999.0
65098,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/178579,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,273888.0,Gomodish,Payment Success,273888.0
65099,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/178664,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,273090.0,Gomodish,Payment Success,273090.0
65100,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/178680,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,273888.0,Gomodish,Payment Success,273888.0
65101,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/178665,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,273888.0,Gomodish,Payment Success,273888.0
65102,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/156848,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,275900.0,Shree Enterprise,Payment Success,275900.0
65103,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/157139,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,275900.0,Shree Enterprise,Payment Success,275900.0
65104,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/157154,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,275900.0,Shree Enterprise,Payment Success,275900.0
65105,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/157183,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,275900.0,Shree Enterprise,Payment Success,275900.0
65106,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/157199,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,275900.0,Shree Enterprise,Payment Success,275900.0
65107,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/157209,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,275900.0,Shree Enterprise,Payment Success,275900.0
65108,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/157149,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,275900.0,Shree Enterprise,Payment Success,275900.0
65109,Gujarat,"Purchase of smart boards, visual display units and projectors",WS/MP18057/2025-2026/157151,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,275900.0,Shree Enterprise,Payment Success,275900.0
65110,Gujarat,"Purchase of ambulances (Four, three and two wheelers)",WS/MP18057/2025-2026/187367,SURAT(DISTRICT COLLECTOR SURAT_IDA),Mukeshkumar Chandrakaant Dalal,SURAT,675000.0,Shree Enterprise,Payment Success,675000.0
65111,Gujarat,Purchase of mobile water tankers,WS/MP582/2024-2025/149784,SURAT(DISTRICT COLLECTOR SURAT_IDA),Prabhubhai Nagarbhai Vasava,BARDOLI(ST),259250.0,Shree Enterprise,Payment Success,259250.0
65112,Arunachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP313/2025-2026/226261,NAMSAI(Deputy Commisioner Namsai_IDA),Tapir Gao,ARUNACHAL EAST,499971.0,Rickshma Enterprises,Payment Success,499971.0
