alias_id,ida_id,original_name,normalized_name,confidence_score,verified
IDA_ALIAS_000180,IDA_000180,JAGITIAL(DISTRICT COLLECTOR JAGTIAL_IDA),jagitialdistrict collector jagtialida,1.0,True
IDA_ALIAS_000181,IDA_000181,KHARGONE (WEST NIMAR)(DISTRICT COLLECTOR KHARGONE_IDA),khargone west nimardistrict collector khargoneida,1.0,True
IDA_ALIAS_000182,IDA_000182,EAST SINGHBUM(DEPUTY COMMISSIONER EAST SINGHBUM_IDA),east singhbumdeputy commissioner east singhbumida,1.0,True
IDA_ALIAS_000183,IDA_000183,ANANTNAG(DEPUTY COMMISSIONER ANANTNAG_IDA),anantnagdeputy commissioner anantnagida,1.0,True
IDA_ALIAS_000184,IDA_000184,BANDA(DISTRICT MAGISTRATE BANDA_IDA),bandadistrict magistrate bandaida,1.0,True
IDA_ALIAS_000185,IDA_000185,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),howrahdistrict magistrate howrahida,1.0,True
IDA_ALIAS_000186,IDA_000186,NARMADA(DISTRICT COLLECTOR NARMADA_IDA),narmadadistrict collector narmadaida,1.0,True
IDA_ALIAS_000187,IDA_000187,SOUTH WEST GARO HILLS(DEPUTY COMMISSIONER SOUTH WEST GARO HILLS AMPATI_IDA),south west garo hillsdeputy commissioner south west garo hills ampatiida,1.0,True
IDA_ALIAS_000188,IDA_000188,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),ranga reddydistrict collector rangareddyida,1.0,True
IDA_ALIAS_000189,IDA_000189,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),farrukhabaddistrict magistrae farrukhabadida,1.0,True
IDA_ALIAS_000190,IDA_000190,LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),lucknowdistrict magistrae lucknowida,1.0,True
IDA_ALIAS_000191,IDA_000191,BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA),bhopaldistrict collector bhopalida,1.0,True
IDA_ALIAS_000192,IDA_000192,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),bastardistrict collector bastarida,1.0,True
IDA_ALIAS_000193,IDA_000193,AHILYANAGAR(DISTRICT COLLECTOR AHMEDNAGAR_IDA),ahilyanagardistrict collector ahmednagarida,1.0,True
IDA_ALIAS_000194,IDA_000194,YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA),yavatmaldistrict collector yavatmalida,1.0,True
IDA_ALIAS_000195,IDA_000195,BALLIA(DISTRICT MAGISTRAE BALLIA_IDA),balliadistrict magistrae balliaida,1.0,True
IDA_ALIAS_000196,IDA_000196,GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA),gorakhpurdistrict magistrate gorakhpurida,1.0,True
IDA_ALIAS_000197,IDA_000197,MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA),mandsaurdistrict collector mandsaurida,1.0,True
IDA_ALIAS_000198,IDA_000198,SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA),shahjahanpurdistrict magistrae shahjahanapurida,1.0,True
IDA_ALIAS_000199,IDA_000199,BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA),bengaluru urbandeputy commissioner bangalore urbanida,1.0,True
IDA_ALIAS_000200,IDA_000200,CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),chandigarhdeputy commissioner zilla parishad chandigarhida,1.0,True
IDA_ALIAS_000201,IDA_000201,VALSAD(DISTRICT COLLECTOR VALSAD_IDA),valsaddistrict collector valsadida,1.0,True
IDA_ALIAS_000202,IDA_000202,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),darbhangadistrict planning officer darbangaida,1.0,True
IDA_ALIAS_000203,IDA_000203,KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA),khammamdistrict collector khammamida,1.0,True
IDA_ALIAS_000204,IDA_000204,KUPWARA(DEPUTY COMMISSIONER KUPWARA_IDA),kupwaradeputy commissioner kupwaraida,1.0,True
IDA_ALIAS_000205,IDA_000205,HAZARIBAGH(DEPUTY COMMISSIONER HAZARIBAGH_IDA),hazaribaghdeputy commissioner hazaribaghida,1.0,True
IDA_ALIAS_000206,IDA_000206,KAIMUR (BHABUA)(DISTRICT PLANNING OFFICER KAIMUR BHABUA_IDA),kaimur bhabuadistrict planning officer kaimur bhabuaida,1.0,True
IDA_ALIAS_000207,IDA_000207,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),mayurbhanjdistrict collector mayurbhanjida,1.0,True
IDA_ALIAS_000208,IDA_000208,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),sivagangadistrict collector sivagangaida,1.0,True
IDA_ALIAS_000209,IDA_000209,KHAGARIA(DISTRICT PLANNING OFFICER KHAGARIA_IDA),khagariadistrict planning officer khagariaida,1.0,True
IDA_ALIAS_000210,IDA_000210,ZUNHEBOTO(DEPUTY COMMISSIONER ZUNHEBOTO_IDA),zunhebotodeputy commissioner zunhebotoida,1.0,True
IDA_ALIAS_000211,IDA_000211,SHRAWASTI(DISTRICT MAGISTRATE SHRAVASTI_IDA),shrawastidistrict magistrate shravastiida,1.0,True
IDA_ALIAS_000212,IDA_000212,BISWANATH(DEPUTY COMMISSIONER BISWANATH_IDA),biswanathdeputy commissioner biswanathida,1.0,True
IDA_ALIAS_000213,IDA_000213,DHAR(DISTRICT COLLECTOR DHAR_IDA),dhardistrict collector dharida,1.0,True
IDA_ALIAS_000214,IDA_000214,HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA),hanumangarhdistrict collector hanumangarhida,1.0,True
IDA_ALIAS_000215,IDA_000215,KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA),kollamdistrict collector kollamida,1.0,True
IDA_ALIAS_000216,IDA_000216,KURUKSHETRA(DEPUTY COMMISSIONER KURUKSHETRA_IDA),kurukshetradeputy commissioner kurukshetraida,1.0,True
IDA_ALIAS_000217,IDA_000217,DHARMAPURI(DISTRICT COLLECTOR DHARMAPURI_IDA),dharmapuridistrict collector dharmapuriida,1.0,True
IDA_ALIAS_000218,IDA_000218,MEERUT(DISTRICT MAGISTRATE MEERUT_IDA),meerutdistrict magistrate meerutida,1.0,True
IDA_ALIAS_000219,IDA_000219,NAVSARI(DISTRICT COLLECTOR NAVSARI_IDA),navsaridistrict collector navsariida,1.0,True
IDA_ALIAS_000220,IDA_000220,DR. B.R. AMBEDKAR KONASEEMA(DISTRICT COLLECTOR DR B R AMBEDKAR KONASEEMA_IDA),dr br ambedkar konaseemadistrict collector dr b r ambedkar konaseemaida,1.0,True
IDA_ALIAS_000221,IDA_000221,BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA),bhandaradistrict collector bhandaraida,1.0,True
IDA_ALIAS_000222,IDA_000222,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),mumbaidistrict collector mumbai cityida,1.0,True
IDA_ALIAS_000223,IDA_000223,KARIMNAGAR(DISTRICT COLLECTOR KARIMNAGAR_IDA),karimnagardistrict collector karimnagarida,1.0,True
IDA_ALIAS_000224,IDA_000224,WEST TRIPURA(DISTRICT MAGISTRATE WEST TRIPURA_IDA),west tripuradistrict magistrate west tripuraida,1.0,True
IDA_ALIAS_000225,IDA_000225,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),jammudeputy commissioner jammuida,1.0,True
IDA_ALIAS_000226,IDA_000226,DEEG(DISTRICT COLLECTOR DEEG_IDA),deegdistrict collector deegida,1.0,True
IDA_ALIAS_000227,IDA_000227,ETAH(DISTRICT MAGISTRATE ETAH_IDA),etahdistrict magistrate etahida,1.0,True
IDA_ALIAS_000228,IDA_000228,INDORE(DISTRICT COLLECTOR INDORE_IDA),indoredistrict collector indoreida,1.0,True
IDA_ALIAS_000229,IDA_000229,BASTI(DISTRICT MAGISTRATE BASTI_IDA),bastidistrict magistrate bastiida,1.0,True
IDA_ALIAS_000230,IDA_000230,BAGHPAT(DISTRICT MAGISTRATE BAGHPAT_IDA),baghpatdistrict magistrate baghpatida,1.0,True
IDA_ALIAS_000231,IDA_000231,RAE BARELI(DISTRICT MAGISTRATE RAE BARELI_IDA),rae barelidistrict magistrate rae bareliida,1.0,True
IDA_ALIAS_000232,IDA_000232,PASCHIM MEDINIPUR(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),paschim medinipurdistrict magistrate paschim medinipurida,1.0,True
IDA_ALIAS_000233,IDA_000233,FATEHGARH SAHIB(DEPUTY COMMISSIONER FATEHGARH SAHIB_IDA),fatehgarh sahibdeputy commissioner fatehgarh sahibida,1.0,True
IDA_ALIAS_000234,IDA_000234,"MAJULI(DISTRICT COMMISSIONER, MAJULI)",majulidistrict commissioner majuli,1.0,True
IDA_ALIAS_000235,IDA_000235,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),auraiyadistrict magistrate auraiyaida,1.0,True
IDA_ALIAS_000236,IDA_000236,JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA),junagadhdistrict collector junagadhida,1.0,True
IDA_ALIAS_000237,IDA_000237,BIDAR(DEPUTY COMMISSIONER BIDAR_IDA),bidardeputy commissioner bidarida,1.0,True
IDA_ALIAS_000238,IDA_000238,KISHANGANJ(DISTRICT PLANNING OFFICER KISHANGANJ_IDA),kishanganjdistrict planning officer kishanganjida,1.0,True
IDA_ALIAS_000239,IDA_000239,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),purniadistrict planning officer purniaida,1.0,True
IDA_ALIAS_000240,IDA_000240,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),ujjaindistrict collector ujjainida,1.0,True
IDA_ALIAS_000241,IDA_000241,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),amravatidistrict collector amravatiida,1.0,True
IDA_ALIAS_000242,IDA_000242,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),vikarabaddistrict collector vikarabad2,1.0,True
IDA_ALIAS_000243,IDA_000243,PAKYONG(DISTRICT COLLECTOR PAKYONG_IDA),pakyongdistrict collector pakyongida,1.0,True
IDA_ALIAS_000244,IDA_000244,BHIND(DISTRICT COLLECTOR BHIND_IDA),bhinddistrict collector bhindida,1.0,True
IDA_ALIAS_000245,IDA_000245,THIRUVARUR(DISTRICT COLLECTOR THIRUVARUR_IDA),thiruvarurdistrict collector thiruvarurida,1.0,True
IDA_ALIAS_000246,IDA_000246,SHAHDOL(DISTRICT COLLECTOR SHAHDOL_IDA),shahdoldistrict collector shahdolida,1.0,True
IDA_ALIAS_000247,IDA_000247,JORHAT(DEPUTY COMMISSIONER JORHAT_IDA),jorhatdeputy commissioner jorhatida,1.0,True
IDA_ALIAS_000248,IDA_000248,RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),ri bhoideputy commissioner ribhoi nongpohida,1.0,True
IDA_ALIAS_000249,IDA_000249,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),chittoordistrict collector chittoorida,1.0,True
IDA_ALIAS_000250,IDA_000250,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),jhunjhunudistrict collector jhunjhunuida,1.0,True
IDA_ALIAS_000251,IDA_000251,BHARATPUR(DISTRICT COLLECTOR BHARATPUR_IDA),bharatpurdistrict collector bharatpurida,1.0,True
IDA_ALIAS_000252,IDA_000252,WEST KAMENG(DEPUTY COMMISIONER WEST KAMENG_IDA),west kamengdeputy commisioner west kamengida,1.0,True
IDA_ALIAS_000253,IDA_000253,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),namakkaldistrict collector namakkalida,1.0,True
IDA_ALIAS_000254,IDA_000254,AHMEDABAD(DISTRICT COLLECTOR AHMADABAD_IDA),ahmedabaddistrict collector ahmadabadida,1.0,True
IDA_ALIAS_000255,IDA_000255,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),solapurdistrict collector solapurida,1.0,True
IDA_ALIAS_000256,IDA_000256,SAHEBGANJ(DEPUTY COMMISSIONER SAHEBGANJ_IDA),sahebganjdeputy commissioner sahebganjida,1.0,True
IDA_ALIAS_000257,IDA_000257,CUDDALORE(DISTRICT COLLECTOR CUDDALORE_IDA),cuddaloredistrict collector cuddaloreida,1.0,True
IDA_ALIAS_000258,IDA_000258,KOTPUTLI-BEHROR(DISTRICT COLLECTOR KOTPUTLI BEHROR_IDA),kotputlibehrordistrict collector kotputli behrorida,1.0,True
IDA_ALIAS_000259,IDA_000259,UTTARKASHI(DISTRICT COLLECTOR UTTARKASHI_IDA),uttarkashidistrict collector uttarkashiida,1.0,True
IDA_ALIAS_000260,IDA_000260,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),mumbai suburbandistrict collector mumbai suburbanida,1.0,True
IDA_ALIAS_000261,IDA_000261,KHANDWA (EAST NIMAR)(DISTRICT COLLECTOR EAST NIMAR_IDA),khandwa east nimardistrict collector east nimarida,1.0,True
IDA_ALIAS_000262,IDA_000262,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),panch mahalsdistrict collector panchmahalsida,1.0,True
IDA_ALIAS_000263,IDA_000263,DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA),dakshina kannadadeputy commissioner dakshin kannad mangaloreida,1.0,True
IDA_ALIAS_000264,IDA_000264,UDALGURI(DEPUTY COMMISSIONER UDALGURI_IDA),udalgurideputy commissioner udalguriida,1.0,True
IDA_ALIAS_000265,IDA_000265,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),muzaffarnagardistrict magistrate muzaffarnagarida,1.0,True
IDA_ALIAS_000266,IDA_000266,MAHRAJGANJ(DISTRICT MAGISTRAE MAHARAJGANJ_IDA),mahrajganjdistrict magistrae maharajganjida,1.0,True
IDA_ALIAS_000267,IDA_000267,THANJAVUR(DISTRICT COLLECTOR THANJAVUR_IDA),thanjavurdistrict collector thanjavurida,1.0,True
IDA_ALIAS_000268,IDA_000268,SIKAR(DISTRICT COLLECTOR SIKAR_IDA),sikardistrict collector sikarida,1.0,True
IDA_ALIAS_000269,IDA_000269,THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA),thrissurdistrict collector thrissurida,1.0,True
IDA_ALIAS_000270,IDA_000270,NORTH(COMMISSIONER MCD NORTH_IDA),northcommissioner mcd northida,1.0,True
IDA_ALIAS_000271,IDA_000271,RATNAGIRI(DISTRICT COLLECTOR RATNAGIRI_IDA),ratnagiridistrict collector ratnagiriida,1.0,True
IDA_ALIAS_000272,IDA_000272,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),barnaladeputy commissioner barnalaida,1.0,True
IDA_ALIAS_000273,IDA_000273,BHADRADRI KOTHAGUDEM(DISTRICT COLLECTOR BHADRADRI KTDM_IDA),bhadradri kothagudemdistrict collector bhadradri ktdmida,1.0,True
IDA_ALIAS_000274,IDA_000274,ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),rohtakdeputy commissioner rohtakida,1.0,True
IDA_ALIAS_000275,IDA_000275,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),varanasidistrict magistrae varanasiida,1.0,True
IDA_ALIAS_000276,IDA_000276,PHALODI(DISTRICT COLLECTOR PHALODI_IDA),phalodidistrict collector phalodiida,1.0,True
IDA_ALIAS_000277,IDA_000277,JAMTARA(DEPUTY COMMISSIONER JAMTARA_IDA),jamtaradeputy commissioner jamtaraida,1.0,True
IDA_ALIAS_000278,IDA_000278,MEDCHAL MALKAJGIRI(DISTRICT COLLECTOR MEDCHAL MALKAJGIRI_IDA),medchal malkajgiridistrict collector medchal malkajgiriida,1.0,True
IDA_ALIAS_000279,IDA_000279,ALIGARH(DISTRICT MAGISTRATE ALIGARH_IDA),aligarhdistrict magistrate aligarhida,1.0,True
IDA_ALIAS_000280,IDA_000280,KATIHAR(DISTRICT PLANNING OFFICER KATIHAR_IDA),katihardistrict planning officer katiharida,1.0,True
IDA_ALIAS_000281,IDA_000281,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),chhotaudepurdistrict collector chhota udepurida,1.0,True
IDA_ALIAS_000282,IDA_000282,WARDHA(DISTRICT COLLECTOR WARDHA_IDA),wardhadistrict collector wardhaida,1.0,True
IDA_ALIAS_000283,IDA_000283,BHADRAK(DISTRICT COLLECTOR BHADRAK_IDA),bhadrakdistrict collector bhadrakida,1.0,True
IDA_ALIAS_000284,IDA_000284,NASHIK(DISTRICT COLLECTOR NASHIK_IDA),nashikdistrict collector nashikida,1.0,True
IDA_ALIAS_000285,IDA_000285,KANCHEEPURAM(DISTRICT COLLECTOR KANCHEEPURAM_IDA),kancheepuramdistrict collector kancheepuramida,1.0,True
IDA_ALIAS_000286,IDA_000286,KHUNTI(DEPUTY COMMISSIONER KHUNTI_IDA),khuntideputy commissioner khuntiida,1.0,True
IDA_ALIAS_000287,IDA_000287,PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA),pilibhitdistrict magistrae pilibhitida,1.0,True
IDA_ALIAS_000288,IDA_000288,DANGS(DISTRICT COLLECTOR DANG_IDA),dangsdistrict collector dangida,1.0,True
IDA_ALIAS_000289,IDA_000289,BUDGAM(DEPUTY COMMISSIONER  BUDGAM_IDA),budgamdeputy commissioner budgamida,1.0,True
IDA_ALIAS_000290,IDA_000290,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),khedadistrict collector khedaida,1.0,True
IDA_ALIAS_000291,IDA_000291,HATHRAS(DISTRICT MAGISTRATE HATHRAS_IDA),hathrasdistrict magistrate hathrasida,1.0,True
IDA_ALIAS_000292,IDA_000292,JIND(DEPUTY COMMISSIONER JIND),jinddeputy commissioner jind,1.0,True
IDA_ALIAS_000293,IDA_000293,PALI(DISTRICT COLLECTOR PALI_IDA),palidistrict collector paliida,1.0,True
IDA_ALIAS_000294,IDA_000294,PRATAPGARH(DISTRICT COLLECTOR PRATAPGARH_IDA),pratapgarhdistrict collector pratapgarhida,1.0,True
IDA_ALIAS_000295,IDA_000295,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),amritsardeputy commissioner amritsarida,1.0,True
IDA_ALIAS_000296,IDA_000296,VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA),vijayapuradeputy commissioner bijapurida,1.0,True
IDA_ALIAS_000297,IDA_000297,SHIVPURI(DISTRICT COLLECTOR SHIVPURI_IDA),shivpuridistrict collector shivpuriida,1.0,True
IDA_ALIAS_000298,IDA_000298,DINDIGUL(DISTRICT COLLECTOR DINDIGUL_IDA),dindiguldistrict collector dindigulida,1.0,True
IDA_ALIAS_000299,IDA_000299,EAST SIANG(DEPUTY COMMISIONER EAST SIANG_IDA),east siangdeputy commisioner east siangida,1.0,True
IDA_ALIAS_000300,IDA_000300,DEORIA(DISTRICT MAGISTRATE DEORIA),deoriadistrict magistrate deoria,1.0,True
IDA_ALIAS_000301,IDA_000301,GYALSHING(DISTRICT COLLECTOR GYALSHING_IDA),gyalshingdistrict collector gyalshingida,1.0,True
IDA_ALIAS_000302,IDA_000302,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),chikkaballapuradeputy commissioner chickkaballapurida,1.0,True
IDA_ALIAS_000303,IDA_000303,CHHATARPUR(DISTRICT COLLECTOR CHHATARPUR_IDA),chhatarpurdistrict collector chhatarpurida,1.0,True
IDA_ALIAS_000304,IDA_000304,WEST SINGHBHUM(DEPUTY COMMISSIONER WEST SINGHBHUM_IDA),west singhbhumdeputy commissioner west singhbhumida,1.0,True
IDA_ALIAS_000305,IDA_000305,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),nagaurdistrict collector nagaurida,1.0,True
IDA_ALIAS_000306,IDA_000306,HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2),hamirpurdistrict magistrate hamirpur2,1.0,True
IDA_ALIAS_000307,IDA_000307,JALNA(DISTRICT COLLECTOR JALNA_IDA),jalnadistrict collector jalnaida,1.0,True
IDA_ALIAS_000308,IDA_000308,BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA),bhavnagardistrict collector bhavnagarida,1.0,True
IDA_ALIAS_000309,IDA_000309,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),budaundistrict magistrate budaunida,1.0,True
IDA_ALIAS_000310,IDA_000310,KENDUJHAR(DISTRICT COLLECTOR KEONJHAR_IDA),kendujhardistrict collector keonjharida,1.0,True
IDA_ALIAS_000311,IDA_000311,GARHWA(DEPUTY COMMISSIONER GARHWA_IDA),garhwadeputy commissioner garhwaida,1.0,True
IDA_ALIAS_000312,IDA_000312,SHAJAPUR(DISTRICT COLLECTOR SHAJAPUR_IDA),shajapurdistrict collector shajapurida,1.0,True
IDA_ALIAS_000313,IDA_000313,KRISHNAGIRI(DISTRICT COLLECTOR KRISHNAGIRI_IDA),krishnagiridistrict collector krishnagiriida,1.0,True
IDA_ALIAS_000314,IDA_000314,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),bagalkotedeputy commissioner bagalkotida,1.0,True
IDA_ALIAS_000315,IDA_000315,PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA),parbhanidistrict collector parbhaniida,1.0,True
IDA_ALIAS_000316,IDA_000316,SURAJPUR(DISTRICT COLLECTOR SURAJPUR_IDA),surajpurdistrict collector surajpurida,1.0,True
IDA_ALIAS_000317,IDA_000317,PANIPAT(DC CUM NODAL OFFICER MPLADS),panipatdc cum nodal officer mplads,1.0,True
IDA_ALIAS_000318,IDA_000318,KORBA(COLLECTOR-KORBA),korbacollectorkorba,1.0,True
IDA_ALIAS_000319,IDA_000319,HARDOI(DISTRICT MAGISTRATE HARDOI_IDA),hardoidistrict magistrate hardoiida,1.0,True
IDA_ALIAS_000320,IDA_000320,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),puruliadistrict magistrate puruliaida,1.0,True
IDA_ALIAS_000321,IDA_000321,PAKUR(DEPUTY COMMISSIONER PAKUR_IDA),pakurdeputy commissioner pakurida,1.0,True
IDA_ALIAS_000322,IDA_000322,DODA(DEPUTY COMMISSIONER DODA_IDA),dodadeputy commissioner dodaida,1.0,True
IDA_ALIAS_000323,IDA_000323,ALMORA(DISTRICT MAGISTRATE ALMORA_IDA),almoradistrict magistrate almoraida,1.0,True
IDA_ALIAS_000324,IDA_000324,VIRUDHUNAGAR(DISTRICT COLLECTOR VIRUDHUNAGAR_IDA),virudhunagardistrict collector virudhunagarida,1.0,True
IDA_ALIAS_000325,IDA_000325,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA),sitapurdistrict magistrate sitapurida,1.0,True
IDA_ALIAS_000326,IDA_000326,SIMDEGA(DEPUTY COMMISSIONER SIMDEGA_IDA),simdegadeputy commissioner simdegaida,1.0,True
IDA_ALIAS_000327,IDA_000327,SRIKAKULAM(DISTRICT COLLECTOR SRIKAKULAM_IDA),srikakulamdistrict collector srikakulamida,1.0,True
IDA_ALIAS_000328,IDA_000328,MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA),mungerdistrict planning officer mungerida,1.0,True
IDA_ALIAS_000329,IDA_000329,NEEM KA THANA(DISTRICT COLLECTOR NEEM KA THANA_IDA),neem ka thanadistrict collector neem ka thanaida,1.0,True
IDA_ALIAS_000330,IDA_000330,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),hoshiarpurdeputy commissioner hoshiarpurida,1.0,True
IDA_ALIAS_000331,IDA_000331,ANNAMAYYA(DISTRICT COLLECTOR ANNAMAYYA_IDA),annamayyadistrict collector annamayyaida,1.0,True
IDA_ALIAS_000332,IDA_000332,MARIGAON(DISTRICT DEVELOPMENT COMMISSIONER MORIGAON),marigaondistrict development commissioner morigaon,1.0,True
IDA_ALIAS_000333,IDA_000333,KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA),kozhikodedistrict collector kozhikodeida,1.0,True
IDA_ALIAS_000334,IDA_000334,"NAMCHI(IMPLEMENTING DISTRICT AGENCY, NAMCHI)",namchiimplementing district agency namchi,1.0,True
IDA_ALIAS_000335,IDA_000335,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),gopalganjdistrict planning officer gopalganjida,1.0,True
IDA_ALIAS_000336,IDA_000336,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),bareillydistrict magistrae bareillyida,1.0,True
IDA_ALIAS_000337,IDA_000337,EAST(COMMISSIONER EAST),eastcommissioner east,1.0,True
IDA_ALIAS_000338,IDA_000338,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),rupnagardeputy commissioner roopnagarida,1.0,True
IDA_ALIAS_000339,IDA_000339,PUDUCHERRY(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),puducherryproject director rda puducherryida,1.0,True
IDA_ALIAS_000340,IDA_000340,UMARIA(DISTRICT COLLECTOR UMARIYA_IDA),umariadistrict collector umariyaida,1.0,True
IDA_ALIAS_000341,IDA_000341,ANUGOLA(DISTRICT COLLECTORANGUL_IDA),anugoladistrict collectorangulida,1.0,True
IDA_ALIAS_000342,IDA_000342,SUKMA(COLLECTOR SUKMA_IDA),sukmacollector sukmaida,1.0,True
IDA_ALIAS_000343,IDA_000343,RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA),rajnandgaondistrict collector rajnandgaonida,1.0,True
IDA_ALIAS_000344,IDA_000344,NANDED(DISTRICT COLLECTOR NANDED_IDA),nandeddistrict collector nandedida,1.0,True
IDA_ALIAS_000345,IDA_000345,TSEMINYU(DEPUTY COMMISSIONER TSEMINYU_IDA),tseminyudeputy commissioner tseminyuida,1.0,True
IDA_ALIAS_000346,IDA_000346,GAURELA-PENDRA-MARWAHI(COLLECTOR GPM_IDA),gaurelapendramarwahicollector gpmida,1.0,True
IDA_ALIAS_000347,IDA_000347,MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3),mahabubnagardistrict collector mahabubnagar3,1.0,True
IDA_ALIAS_000348,IDA_000348,PALAMU(DEPUTY COMMISSIONER PALAMAU_IDA),palamudeputy commissioner palamauida,1.0,True
IDA_ALIAS_000349,IDA_000349,DUDU(DISTRICT COLLECTOR DUDU_IDA),dududistrict collector duduida,1.0,True
IDA_ALIAS_000350,IDA_000350,KAITHAL(DC CUM NODAL OFFICERS MPLADS),kaithaldc cum nodal officers mplads,1.0,True
IDA_ALIAS_000351,IDA_000351,SOLAN(DEPUTY COMMISSIONER SOLAN_IDA),solandeputy commissioner solanida,1.0,True
IDA_ALIAS_000352,IDA_000352,GODDA(DEPUTY COMMISSIONER GODDA_IDA),goddadeputy commissioner goddaida,1.0,True
IDA_ALIAS_000353,IDA_000353,ANAND(DISTRICT COLLECTOR ANAND_IDA),ananddistrict collector anandida,1.0,True
IDA_ALIAS_000354,IDA_000354,BATHINDA(DEPUTY COMMISSIONER BHATINDA_IDA),bathindadeputy commissioner bhatindaida,1.0,True
IDA_ALIAS_000355,IDA_000355,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),dhemajideputy commissioner dhemajiida,1.0,True
IDA_ALIAS_000356,IDA_000356,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),hooghlydistrict magistrate hooghlyida,1.0,True
IDA_ALIAS_000357,IDA_000357,GANJAM(DISTRICT COLLECTOR GANJAM_IDA),ganjamdistrict collector ganjamida,1.0,True
IDA_ALIAS_000358,IDA_000358,SAKTI(COLLECTOR SAKTI_IDA),sakticollector saktiida,1.0,True
IDA_ALIAS_000359,IDA_000359,BURHANPUR(DISTRICT COLLECTOR BURHANPUR_IDA),burhanpurdistrict collector burhanpurida,1.0,True
