canonical_work_id,iso_forest_raw_score,lof_raw_score,ml_anomaly_score,is_ml_anomaly,top_contributing_features
WORK_HASH_926951890063609658,-0.2184,-0.4943,0.0,False,multivariate_combination
WORK_HASH_9269546844845958349,-0.2171,-0.4993,0.0,False,multivariate_combination
WORK_HASH_9269637430816784997,-0.1958,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9269686576882995232,-0.217,-0.4613,0.0,False,multivariate_combination
WORK_HASH_9269693772131759233,-0.1534,-0.5253,0.0,False,sanction_delay_days
WORK_HASH_9269810605025804420,-0.168,-0.5286,0.0,False,inactivity_gap_days
WORK_HASH_9269895303450172502,-0.1233,-0.4413,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9269942875383825155,-0.1803,-0.4943,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9269955216527002822,-0.1742,-0.4613,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9270131846129061785,-0.2232,-0.4145,0.0,False,multivariate_combination
WORK_HASH_9270235914932618304,-0.1588,-0.4734,0.0,False,sanction_delay_days
WORK_HASH_9270312215759080594,-0.141,-0.5019,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9270954963263295868,-0.1431,-0.4751,0.0,False,sanction_delay_days
WORK_HASH_9271088379943100004,-0.1345,-0.4497,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9271138786952324173,-0.0044,-0.521,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_92711584452194928,-0.19,-0.5308,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9271283551899072219,-0.1515,-0.5005,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9271560282420273732,-0.1911,-0.4891,0.0,False,inactivity_gap_days
WORK_HASH_9271613631339038103,-0.1635,-0.4849,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9271684796946780216,-0.0937,-0.3827,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9271692418244402024,-0.2183,-0.4742,0.0,False,multivariate_combination
WORK_HASH_9271707176149097987,-0.2224,-0.1739,0.0,False,multivariate_combination
WORK_HASH_9271829211374390926,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9271935603789754695,-0.2175,-0.4506,0.0,False,multivariate_combination
WORK_HASH_9271981467159494260,0.0206,-0.5095,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_927210552305584450,-0.1409,-0.4855,0.0,False,sanction_delay_days
WORK_HASH_927211460728721286,-0.1837,-0.5275,0.0,False,inactivity_gap_days
WORK_HASH_9272133389450593466,-0.168,-0.4842,0.0,False,inactivity_gap_days
WORK_HASH_927219474502266214,-0.147,-0.3831,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9272234436301936669,-0.2101,-0.4979,0.0,False,multivariate_combination
WORK_HASH_9272254511352339253,-0.1035,-0.4571,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9272382485688507809,-0.1259,-0.4638,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9272529373885829984,-0.1942,-0.4967,0.0,False,multivariate_combination
WORK_HASH_927289624688699665,-0.1842,-0.5256,0.0,False,inactivity_gap_days
WORK_HASH_9272940887466323195,-0.1813,-0.4991,0.0,False,sanction_delay_days
WORK_HASH_9273035453220442405,-0.1149,-0.5125,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9273178264135414069,-0.2071,-0.4039,0.0,False,inactivity_gap_days
WORK_HASH_9273348291723138554,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9273716298618516965,-0.1856,-0.5424,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9273756030200100979,-0.1648,-0.4747,0.0,False,inactivity_gap_days
WORK_HASH_9273757030000632533,-0.1473,-0.483,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9273898345832657304,-0.2159,-0.4711,0.0,False,multivariate_combination
WORK_HASH_927398405703853228,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9274174470880599710,-0.1558,-0.414,0.0,False,sanction_delay_days
WORK_HASH_9274322049987156715,-0.1118,-0.5045,0.0,False,sanction_delay_days
WORK_HASH_9274355596852317265,-0.1168,-0.4954,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9274356199189875299,-0.0739,-0.4818,0.0,False,sanction_delay_days
WORK_HASH_9274574477850224015,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9274638192726856021,0.0243,-0.4825,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9274733981748713564,0.0858,-0.4135,0.0,False,sanction_delay_days
WORK_HASH_927476334935824341,-0.2155,-0.5458,0.0,False,multivariate_combination
WORK_HASH_9274796900285910991,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9274796900285910991,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9274822133892107635,-0.1869,-0.5165,0.0,False,sanction_delay_days
WORK_HASH_9274883143611949680,-0.1803,-0.4072,0.0,False,sanction_delay_days
WORK_HASH_9274998719923167441,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_927514958433263435,-0.1959,-0.4095,0.0,False,inactivity_gap_days
WORK_HASH_9275217113403032974,-0.2134,-0.3299,0.0,False,multivariate_combination
WORK_HASH_9275263423712759784,-0.1785,-0.4998,0.0,False,sanction_delay_days
WORK_HASH_9275333931667092306,-0.1352,-0.4716,0.0,False,sanction_delay_days
WORK_HASH_9275336887834153318,0.0367,-0.4808,0.0,False,sanction_delay_days
WORK_HASH_9275399722774978946,-0.2207,-0.5195,0.0,False,multivariate_combination
WORK_HASH_9275766798969585259,-0.1122,-0.5145,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_927582658670146014,0.0047,-0.4662,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9275844531713994877,-0.2175,-0.289,0.0,False,multivariate_combination
WORK_HASH_9275925327190737171,-0.2235,-0.3223,0.0,False,multivariate_combination
WORK_HASH_9275935188107234276,0.0619,-0.4229,0.0,False,sanction_delay_days
WORK_HASH_9276190272974173594,-0.1932,-0.5091,0.0,False,multivariate_combination
WORK_HASH_9276270401406555482,-0.1918,-0.4758,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9276298452868100822,-0.2198,-0.5326,0.0,False,multivariate_combination
WORK_HASH_9276310770386306025,-0.1666,-0.5199,0.0,False,inactivity_gap_days
WORK_HASH_9276336637893952180,-0.1398,-0.4023,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9276750529647399952,-0.1484,-0.4387,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9276769096442716998,-0.1361,-0.4856,0.0,False,sanction_delay_days
WORK_HASH_9276892916679770223,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9276892916679770223,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9276895068768625278,-0.2184,-0.2471,0.0,False,multivariate_combination
WORK_HASH_9276998092812339860,-0.1003,-0.3102,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9277165344977188349,-0.1818,-0.4565,0.0,False,sanction_delay_days
WORK_HASH_9277257926498198677,-0.0142,-0.5198,0.0,False,sanction_delay_days
WORK_HASH_9277271054360844573,-0.1828,-0.5298,0.0,False,sanction_delay_days
WORK_HASH_9277295148731985215,-0.0423,-0.4979,0.0,False,inactivity_gap_days
WORK_HASH_9277337353481325211,-0.0513,-0.4836,0.0,False,sanction_delay_days
WORK_HASH_9277381176408359588,-0.1842,-0.5221,0.0,False,inactivity_gap_days
WORK_HASH_9277637491010271483,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9277930536600602784,-0.0423,-0.4979,0.0,False,inactivity_gap_days
WORK_HASH_9278127687141730406,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9278127687141730406,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9278184176072441308,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9278203703722480082,-0.2184,-0.4824,0.0,False,multivariate_combination
WORK_HASH_9278252018505917711,-0.1795,-0.508,0.0,False,sanction_delay_days
WORK_HASH_9278276401525813649,-0.1829,-0.5037,0.0,False,sanction_delay_days
WORK_HASH_9278353375779526445,-0.1218,-0.442,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9278567598847902506,-0.054,-0.5109,0.0,False,sanction_delay_days
WORK_HASH_9278647089787037365,-0.14,-0.4931,0.0,False,sanction_delay_days
WORK_HASH_9278682296908205527,-0.1421,-0.5255,0.0,False,sanction_delay_days
WORK_HASH_9278737442457793155,-0.1813,-0.51,0.0,False,sanction_delay_days
WORK_HASH_9278878203138142734,-0.0981,-0.4359,0.0,False,inactivity_gap_days
WORK_HASH_9278935042959217465,-0.1645,-0.4267,0.0,False,sanction_delay_days
WORK_HASH_9278942993761444846,-0.2134,-0.3173,0.0,False,inactivity_gap_days
WORK_HASH_9278982092401972335,-0.2172,-0.5261,0.0,False,multivariate_combination
WORK_HASH_9278995596924900872,-0.1484,-0.4387,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9279223351096536793,-0.1611,-0.3498,0.0,False,inactivity_gap_days
WORK_HASH_927932568491552177,-0.1198,-0.5252,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9279480018262762346,-0.119,-0.308,0.0,False,sanction_delay_days
WORK_HASH_9279521094249282960,-0.083,-0.3813,0.0,False,sanction_delay_days
WORK_HASH_927962634374577861,-0.22,-0.3325,0.0,False,multivariate_combination
WORK_HASH_9279658719619812958,-0.1885,-0.4134,0.0,False,multivariate_combination
WORK_HASH_9279723994286005127,-0.1162,-0.4695,0.0,False,inactivity_gap_days
WORK_HASH_9279931689368966297,-0.1759,-0.4236,0.0,False,multivariate_combination
WORK_HASH_928014476776844100,-0.0656,-0.4919,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9280156140756968086,-0.2103,-0.456,0.0,False,inactivity_gap_days
WORK_HASH_9280355641148995967,-0.2061,-0.5772,0.0,False,multivariate_combination
WORK_HASH_9280489427956528651,-0.1673,-0.4917,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9280653396714270633,-0.167,-0.4918,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9280700887388350592,-0.1079,-0.5362,0.0,False,sanction_delay_days
WORK_HASH_9280724636763617718,-0.1886,-0.4549,0.0,False,multivariate_combination
WORK_HASH_9280770599852293238,-0.2156,-0.2014,0.0,False,multivariate_combination
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280823699444412491,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9280845125548939308,-0.218,-0.425,0.0,False,multivariate_combination
WORK_HASH_9281004325243728975,0.0084,-0.4149,0.0,False,sanction_delay_days
WORK_HASH_9281014330537416625,-0.1705,-0.526,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9281031400481074542,-0.1728,-0.4409,0.0,False,sanction_delay_days
WORK_HASH_9281042562873047846,-0.2136,-0.4608,0.0,False,inactivity_gap_days
WORK_HASH_9281182816929254991,0.1114,-0.3525,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9281236816975592524,-0.1981,-0.4709,0.0,False,multivariate_combination
WORK_HASH_9281247276795111888,0.1082,-0.3514,0.0,False,sanction_delay_days
WORK_HASH_9281318223894129535,-0.091,-0.4594,0.0,False,sanction_delay_days
WORK_HASH_9281366352100181085,-0.1725,-0.4252,0.0,False,sanction_delay_days
WORK_HASH_9281437807279784162,-0.1616,-0.4242,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9281491199295724039,-0.2224,-0.5306,0.0,False,multivariate_combination
WORK_HASH_9281582375461248762,0.0261,-0.4824,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9281665391750827338,-0.2172,7396449.2041,0.16,False,multivariate_combination
WORK_HASH_9281669854435871613,-0.2224,-0.6132,0.0,False,multivariate_combination
WORK_HASH_928173331906295297,-0.2161,-0.5289,0.0,False,multivariate_combination
WORK_HASH_9281856424993154859,-0.2183,-0.2163,0.0,False,multivariate_combination
WORK_HASH_928208745366626882,-0.035,-0.4669,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9282456910901533372,-0.1829,-0.5037,0.0,False,sanction_delay_days
WORK_HASH_9282531186019294433,-0.158,-0.4443,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9282542659556756002,-0.0844,-0.5013,0.0,False,sanction_delay_days
WORK_HASH_9282663161257066012,-0.2207,-0.4195,0.0,False,multivariate_combination
WORK_HASH_9282674238980953819,-0.219,-0.5762,0.0,False,multivariate_combination
WORK_HASH_9282840949987536841,-0.2126,-0.4847,0.0,False,inactivity_gap_days
WORK_HASH_9282880082076441724,-0.0881,-0.529,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9283139846439931643,-0.193,-0.4768,0.0,False,inactivity_gap_days
WORK_HASH_9283144777944015374,-0.1939,-0.4383,0.0,False,inactivity_gap_days
WORK_HASH_9283585307271084996,-0.1816,-0.4707,0.0,False,sanction_delay_days
WORK_HASH_9283757165386212628,-0.1831,-0.493,0.0,False,sanction_delay_days
WORK_HASH_9283912124604661145,-0.1839,-0.4665,0.0,False,sanction_delay_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9283933731391613791,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_928398755494105168,-0.1969,6.8414,0.0,False,multivariate_combination
WORK_HASH_9284241769012903025,-0.215,-0.2111,0.0,False,multivariate_combination
WORK_HASH_9284381050087622713,-0.1256,-0.5202,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9284390740225399906,-0.2197,-0.5,0.0,False,multivariate_combination
WORK_HASH_9284543550958665331,-0.1883,-0.4853,0.0,False,sanction_delay_days
WORK_HASH_9284574853230275896,-0.1522,-0.4917,0.0,False,sanction_delay_days
WORK_HASH_9284651874699675173,0.0381,-0.2237,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9284752077108323498,0.0141,-0.5159,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9285126587694373010,-0.1667,-0.4762,0.0,False,sanction_delay_days
WORK_HASH_9285161605195358257,-0.0006,-0.4248,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9285253421137790646,-0.1602,-0.5107,0.0,False,sanction_delay_days
WORK_HASH_9285324011987254861,-0.221,-0.4306,0.0,False,multivariate_combination
WORK_HASH_9285416859313314332,-0.1958,14792898.9083,0.32,False,inactivity_gap_days
WORK_HASH_9285558276066078474,-0.1949,0.1146,0.0,False,inactivity_gap_days
WORK_HASH_9285650350328508089,-0.2155,-0.3516,0.0,False,inactivity_gap_days
WORK_HASH_9285669649383692929,-0.2199,-0.5334,0.0,False,multivariate_combination
WORK_HASH_928587036347418726,-0.101,-0.5081,0.0,False,sanction_delay_days
WORK_HASH_9286291047912862712,-0.1693,-0.5168,0.0,False,inactivity_gap_days
WORK_HASH_9286317708857063668,-0.2175,-0.4832,0.0,False,multivariate_combination
WORK_HASH_9286548913005468191,-0.2193,-0.5136,0.0,False,multivariate_combination
WORK_HASH_9286757543029694657,-0.112,-0.4916,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9286806039924874166,-0.159,-0.4967,0.0,False,sanction_delay_days
WORK_HASH_9286973448523057607,-0.1574,-0.4926,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_928700209152788079,-0.1565,-0.4432,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9287021058573239941,-0.1864,-0.4807,0.0,False,sanction_delay_days
WORK_HASH_9287098272565229495,-0.2083,-0.012,0.0,False,multivariate_combination
WORK_HASH_9287197355679806012,-0.113,-0.5362,0.0,False,sanction_delay_days
WORK_HASH_9287298600080596108,0.0322,-0.4865,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9287444151926495718,-0.1037,-0.4927,0.0,False,sanction_delay_days
WORK_HASH_9287451273302506040,-0.1805,-0.496,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9287549968213332533,-0.2191,-0.0493,0.0,False,multivariate_combination
WORK_HASH_9287670924582165935,-0.1866,-0.3081,0.0,False,sanction_delay_days
WORK_HASH_9287672131633751738,-0.1839,-0.4493,0.0,False,inactivity_gap_days
WORK_HASH_9287845980773421225,-0.1905,-0.0303,0.0,False,inactivity_gap_days
WORK_HASH_928790821094122998,-0.1747,-0.4363,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9288033544105542241,-0.1835,-0.4985,0.0,False,sanction_delay_days
WORK_HASH_9288163426312653624,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9288163426312653624,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9288163426312653624,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9288163426312653624,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9288312519220615855,0.0414,-0.4243,0.0,False,sanction_delay_days
WORK_HASH_9288407586158505357,-0.1886,-0.4971,0.0,False,inactivity_gap_days
WORK_HASH_9288662921848904616,-0.1055,-0.5097,0.0,False,sanction_delay_days
WORK_HASH_9288847906605370070,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9288926676979595385,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9288993408252249001,-0.215,-0.4718,0.0,False,multivariate_combination
WORK_HASH_9288994399772315901,0.0212,-0.4213,0.0,False,inactivity_gap_days
WORK_HASH_9289106587463253019,-0.1469,-0.4094,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9289358393554697452,-0.161,-0.4722,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9289414115953770448,-0.2156,-0.5131,0.0,False,multivariate_combination
WORK_HASH_9289489611689716004,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9289492043607902071,-0.188,-0.5024,0.0,False,multivariate_combination
WORK_HASH_9289512692438857432,-0.1067,-0.445,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9289549635414375992,-0.1844,-0.4845,0.0,False,inactivity_gap_days
WORK_HASH_9289695674633713927,0.0047,-0.4662,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9289919452452805786,-0.2184,-0.4922,0.0,False,multivariate_combination
WORK_HASH_9290009529293640952,-0.1603,-0.1878,0.0,False,inactivity_gap_days
WORK_HASH_9290159806510922974,-0.2104,-0.3746,0.0,False,multivariate_combination
WORK_HASH_9290393850153582121,-0.1378,-0.5119,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9290568658554816462,-0.2131,-0.4645,0.0,False,inactivity_gap_days
WORK_HASH_9290584088641739966,-0.2134,-0.3173,0.0,False,inactivity_gap_days
WORK_HASH_9290681172654389672,-0.2126,-0.5824,0.0,False,inactivity_gap_days
WORK_HASH_929072356170944845,-0.1784,-0.5092,0.0,False,sanction_delay_days
WORK_HASH_9290834348063500830,-0.2175,-0.3986,0.0,False,multivariate_combination
WORK_HASH_9290933518451197152,-0.1967,-0.4977,0.0,False,multivariate_combination
WORK_HASH_9291218195419441138,-0.2159,-0.4711,0.0,False,multivariate_combination
WORK_HASH_9291309321194012052,-0.1978,-0.5071,0.0,False,inactivity_gap_days
WORK_HASH_9291314591728794644,-0.1231,-0.5062,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9291588978015931183,-0.0699,0.6328,0.0,False,inactivity_gap_days
WORK_HASH_9291640711858941694,-0.1131,-0.4396,0.0,False,sanction_delay_days
WORK_HASH_9291652966835009277,-0.211,-0.4957,0.0,False,inactivity_gap_days
WORK_HASH_9291731898522912793,-0.0179,-0.453,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9291847411817115622,-0.1732,-0.3752,0.0,False,inactivity_gap_days
WORK_HASH_9291851955636837761,-0.0919,-0.5319,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_929238383820545681,-0.1653,-0.5251,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9292548091425086818,-0.1277,-0.4772,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9292633073859349510,-0.182,-0.4117,0.0,False,sanction_delay_days
WORK_HASH_9292755263635574521,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9292755263635574521,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9292755263635574521,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9292796550063398889,-0.1801,-0.4712,0.0,False,inactivity_gap_days
WORK_HASH_9292866519685057651,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9293007777879662556,-0.1881,-0.4993,0.0,False,multivariate_combination
WORK_HASH_929311836015990181,-0.1606,-0.4978,0.0,False,sanction_delay_days
WORK_HASH_9293138458115070184,0.0566,-0.5359,0.0,False,sanction_delay_days
WORK_HASH_929338073062377737,-0.1387,-0.4053,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9293415994412027141,-0.1522,-0.4733,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9293789882134058133,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9293835258571688398,-0.1026,-0.5163,0.0,False,sanction_delay_days
WORK_HASH_9294152574684620236,-0.1921,-0.4927,0.0,False,sanction_delay_days
WORK_HASH_9294310702096897652,-0.2174,-0.5,0.0,False,multivariate_combination
WORK_HASH_9294387209100144897,-0.1205,-0.2444,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9294600042218983507,-0.0947,-0.1853,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9294648820858775682,-0.1708,-0.4638,0.0,False,sanction_delay_days
WORK_HASH_929479147104065481,-0.0625,-0.4884,0.0,False,sanction_delay_days
WORK_HASH_9294835984916988234,-0.1805,-0.496,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9295126626163384136,-0.1419,-0.5339,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9295129753144633576,-0.1583,-0.4955,0.0,False,sanction_delay_days
WORK_HASH_9295227322501794388,-0.0539,-0.5252,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_9295262773199727592,-0.1857,-0.4609,0.0,False,sanction_delay_days
WORK_HASH_9295369310136105995,-0.0635,-0.4645,0.0,False,sanction_delay_days
WORK_HASH_929556700158916812,-0.1832,-0.4603,0.0,False,sanction_delay_days
WORK_HASH_9295734798447959871,-0.1852,-0.5141,0.0,False,multivariate_combination
WORK_HASH_9295871152361603976,-0.186,-0.4842,0.0,False,inactivity_gap_days
WORK_HASH_9296081384088532729,0.0569,-0.5083,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_929608333303422451,-0.2232,-0.4586,0.0,False,multivariate_combination
WORK_HASH_9296104501295316572,-0.1832,-0.4683,0.0,False,sanction_delay_days
WORK_HASH_9296213230842845178,0.0289,-0.4622,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9296307914228899678,-0.1759,-0.4236,0.0,False,multivariate_combination
WORK_HASH_9296386881849800372,-0.2174,-0.5369,0.0,False,multivariate_combination
WORK_HASH_9296432529007782825,-0.1501,-0.5002,0.0,False,sanction_delay_days
WORK_HASH_9296508007422129243,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_9296514946664995056,-0.185,-0.484,0.0,False,inactivity_gap_days
WORK_HASH_9296568440380303081,-0.1801,-0.5043,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_929666065425968299,-0.2093,-0.3859,0.0,False,multivariate_combination
WORK_HASH_929676906512749119,-0.1457,-0.3991,0.0,False,sanction_delay_days
WORK_HASH_9296910412957821780,-0.2104,-0.4475,0.0,False,multivariate_combination
WORK_HASH_9296927127078774988,-0.2194,19230768.7308,0.41,False,multivariate_combination
WORK_HASH_9296928930301204896,-0.1708,-0.4638,0.0,False,sanction_delay_days
WORK_HASH_9296980218219807298,-0.2207,-0.5195,0.0,False,multivariate_combination
WORK_HASH_929714042754438633,-0.1841,-0.5074,0.0,False,sanction_delay_days
WORK_HASH_9297519238185024564,-0.2103,-0.5127,0.0,False,inactivity_gap_days
WORK_HASH_9297705376625246846,-0.1362,-0.4834,0.0,False,sanction_delay_days
WORK_HASH_9297762517489891345,-0.2171,-0.4993,0.0,False,multivariate_combination
WORK_HASH_9297777846399178913,-0.1356,-0.4034,0.0,False,sanction_delay_days
WORK_HASH_9297936769473075854,-0.124,-0.4792,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_9297986620830511624,-0.2086,-0.3224,0.0,False,multivariate_combination
WORK_HASH_9298309690100903687,-0.1257,-0.3559,0.0,False,inactivity_gap_days
WORK_HASH_9298322170478035558,-0.1861,-0.515,0.0,False,sanction_delay_days
WORK_HASH_9298393409891913167,-0.1421,-0.482,0.0,False,inactivity_gap_days
