work_id,recommendation_date,recommended_amount,raw_additional_status
"WS/MP18288/2025-2026/237207-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",26-Sep-2025,300000.0,16-Dec-2025
WS/MP18288/2025-2026/237214-Installing tube-wells and borewells,26-Sep-2025,100000.0,16-Dec-2025
WS/MP18288/2025-2026/237220-Installing tube-wells and borewells,26-Sep-2025,60000.0,16-Dec-2025
WS/MP18288/2025-2026/237224-Construction of common work sheds/ common covered sitting area,26-Sep-2025,250000.0,16-Dec-2025
WS/MP18288/2025-2026/237227-Construction of community centers and community halls,26-Sep-2025,250000.0,16-Dec-2025
WS/MP18288/2025-2026/237230-Construction of common work sheds/ common covered sitting area,26-Sep-2025,250000.0,16-Dec-2025
WS/MP18288/2025-2026/237232-Construction of common work sheds/ common covered sitting area,26-Sep-2025,300000.0,16-Dec-2025
WS/MP18288/2025-2026/237234-Construction of common work sheds/ common covered sitting area,26-Sep-2025,250000.0,16-Dec-2025
WS/MP18288/2025-2026/237250-Construction of community centers and community halls,26-Sep-2025,300000.0,16-Dec-2025
WS/MP18288/2025-2026/237256-Construction of common work sheds/ common covered sitting area,26-Sep-2025,250000.0,16-Dec-2025
WS/MP18288/2025-2026/237262-Construction of common work sheds/ common covered sitting area,26-Sep-2025,250000.0,16-Dec-2025
WS/MP18288/2025-2026/237268-Construction of common work sheds/ common covered sitting area,26-Sep-2025,350000.0,16-Dec-2025
WS/MP202/2025-2026/237278-Purchase of non-conventional energy system and devices for community use,24-Sep-2025,108000.0,13-Jan-2026
WS/MP18288/2025-2026/237282-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,26-Sep-2025,250000.0,16-Dec-2025
"WS/MP18288/2025-2026/237283-Construction of roads, link roads, pathways or any other road with or without drainage system",26-Sep-2025,200000.0,16-Dec-2025
"WS/MP18288/2025-2026/237284-Construction of roads, link roads, pathways or any other road with or without drainage system",26-Sep-2025,200000.0,16-Dec-2025
"WS/MP18288/2025-2026/237287-Construction of roads, link roads, pathways or any other road with or without drainage system",26-Sep-2025,200000.0,16-Dec-2025
"WS/MP18288/2026-2027/237289-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",26-Sep-2025,500000.0,21-Aug-2026
WS/MP18288/2025-2026/237290-Construction of common work sheds/ common covered sitting area,26-Sep-2025,250000.0,08-Nov-2025
WS/MP18288/2025-2026/237302-Construction of common work sheds/ common covered sitting area,26-Sep-2025,300000.0,16-Dec-2025
"WS/MP18288/2025-2026/237305-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Sep-2025,200000.0,16-Dec-2025
"WS/MP052/2025-2026/237489-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Sep-2025,997682.0,27-Sep-2025
"WS/MP052/2025-2026/237490-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Sep-2025,996984.0,27-Sep-2025
"WS/MP052/2025-2026/237491-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Sep-2025,594781.0,01-Dec-2025
"WS/MP052/2025-2026/237492-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Sep-2025,699100.0,28-Jan-2026
"WS/MP052/2025-2026/237493-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Sep-2025,1373558.0,06-Oct-2025
"WS/MP052/2025-2026/237495-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Sep-2025,598055.0,11-Dec-2025
"WS/MP052/2025-2026/237496-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Sep-2025,499636.0,08-Dec-2025
WS/MP052/2026-2027/237498-Construction of public staircase/ stair ghat for public convenience,24-Sep-2025,500000.0,16-May-2026
"WS/MP052/2025-2026/237501-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Sep-2025,599075.0,09-Dec-2025
"WS/MP052/2026-2027/237502-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Sep-2025,1000000.0,20-May-2026
WS/MP147/2025-2026/237534-Construction of public libraries and reading rooms,25-Sep-2025,1000000.0,12-Dec-2025
"WS/MP096/2025-2026/237553-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Sep-2025,500000.0,14-Jan-2026
"WS/MP096/2025-2026/237554-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Sep-2025,250000.0,09-Feb-2026
"WS/MP096/2026-2027/237558-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Sep-2025,1000000.0,10-Aug-2026
"WS/MP096/2025-2026/237565-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Sep-2025,708470.0,14-Jan-2026
"WS/MP096/2025-2026/237569-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Sep-2025,395174.0,14-Jan-2026
"WS/MP096/2025-2026/237570-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Sep-2025,300000.0,14-Jan-2026
WS/MP096/2026-2027/237582-Lighting of public spaces,25-Sep-2025,350000.0,07-Aug-2026
WS/MP096/2025-2026/237609-Development of playground,25-Sep-2025,2500000.0,14-Jan-2026
WS/MP18288/2025-2026/237623-Construction of rainwater harvesting structures,26-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/237631-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,16-Dec-2025
WS/MP18288/2025-2026/237632-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,16-Dec-2025
WS/MP18288/2025-2026/237636-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,16-Dec-2025
WS/MP18288/2025-2026/237637-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,16-Dec-2025
WS/MP18288/2025-2026/237639-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,16-Dec-2025
WS/MP18288/2025-2026/237642-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,16-Dec-2025
WS/MP18288/2025-2026/237647-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,16-Dec-2025
WS/MP18288/2025-2026/237649-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,16-Dec-2025
WS/MP18288/2025-2026/237663-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,13-Mar-2026
WS/MP18288/2025-2026/237673-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,13-Mar-2026
WS/MP18288/2025-2026/237690-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,13-Mar-2026
WS/MP18288/2025-2026/237694-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,13-Mar-2026
WS/MP18288/2025-2026/237696-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,13-Mar-2026
WS/MP18288/2025-2026/237704-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,07-Jan-2026
WS/MP18288/2025-2026/237707-Construction of rainwater harvesting structures,26-Sep-2025,117452.0,07-Jan-2026
WS/MP18288/2025-2026/237712-Construction of rainwater harvesting structures,26-Sep-2025,38434.0,13-Mar-2026
"WS/MP101/2026-2027/237715-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Sep-2025,1000000.0,10-Aug-2026
WS/MP101/2025-2026/237725-Lighting of public spaces,25-Sep-2025,200000.0,05-Nov-2025
NA-Installation/ Construction of Anti-Pollution structure,25-Sep-2025,1000000.0,nan
WS/MP235/2025-2026/237803-Creation of new ponds,25-Sep-2025,14940000.0,09-Oct-2025
WS/MP235/2025-2026/237804-Creation of new ponds,25-Sep-2025,19341000.0,09-Oct-2025
"WS/MP18292/2026-2027/237848-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Sep-2025,998921.0,06-Apr-2026
"WS/MP18292/2026-2027/237852-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Sep-2025,995282.0,29-May-2026
"WS/MP106/2025-2026/237889-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Sep-2025,500000.0,02-Dec-2025
"WS/MP139/2026-2027/237895-Construction of roads, link roads, pathways or any other road with or without drainage system",26-Sep-2025,500000.0,13-Jun-2026
WS/MP844/2025-2026/237919-Purchase of motor boats for flood and cyclone prone areas,25-Sep-2025,6884000.0,16-Oct-2025
WS/MP18428/2025-2026/238059-Providing drains and gutters for public drainage,26-Sep-2025,495473.0,29-Oct-2025
"WS/MP18288/2025-2026/238111-Construction of roads, link roads, pathways or any other road with or without drainage system",26-Sep-2025,490000.0,13-Jan-2026
WS/MP18288/2025-2026/238154-Installing tube-wells and borewells,26-Sep-2025,60000.0,13-Jan-2026
WS/MP18288/2025-2026/238155-Installing tube-wells and borewells,26-Sep-2025,60000.0,13-Jan-2026
WS/MP18288/2025-2026/238156-Installing tube-wells and borewells,26-Sep-2025,60000.0,13-Jan-2026
"WS/MP18407/2025-2026/238160-Construction of roads, link roads, pathways or any other road with or without drainage system",26-Sep-2025,1471499.0,09-Jan-2026
"WS/MP18407/2025-2026/238161-Construction of roads, link roads, pathways or any other road with or without drainage system",26-Sep-2025,1451315.0,09-Jan-2026
"WS/MP18407/2025-2026/238162-Construction of roads, link roads, pathways or any other road with or without drainage system",26-Sep-2025,1465000.0,09-Jan-2026
WS/MP18288/2025-2026/238170-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238172-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238174-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238176-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238177-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238178-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238181-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238186-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238187-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238188-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238189-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238190-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238191-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238194-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238202-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238204-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238206-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238213-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238214-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238215-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238218-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238220-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238222-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238224-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238225-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238226-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238228-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238233-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238235-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238237-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238240-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18283/2025-2026/238243-Construction of community centers and community halls,26-Sep-2025,200000.0,13-Mar-2026
WS/MP18283/2025-2026/238244-Construction of community centers and community halls,26-Sep-2025,200000.0,13-Mar-2026
WS/MP18283/2025-2026/238246-Construction of community centers and community halls,26-Sep-2025,200000.0,13-Mar-2026
WS/MP18283/2025-2026/238247-Construction of community centers and community halls,26-Sep-2025,200000.0,13-Mar-2026
WS/MP18288/2025-2026/238248-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18283/2025-2026/238251-Construction of community centers and community halls,26-Sep-2025,200000.0,13-Mar-2026
WS/MP18288/2025-2026/238258-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18283/2025-2026/238259-Construction of community centers and community halls,26-Sep-2025,200000.0,13-Mar-2026
WS/MP18283/2025-2026/238264-Construction of community centers and community halls,26-Sep-2025,200000.0,13-Mar-2026
WS/MP18288/2025-2026/238274-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18283/2025-2026/238275-Construction of community centers and community halls,26-Sep-2025,200000.0,13-Mar-2026
WS/MP18283/2025-2026/238276-Renovation of ponds and lakes,26-Sep-2025,200000.0,13-Mar-2026
WS/MP203/2025-2026/238277-Lighting of public spaces,26-Sep-2025,7128000.0,14-Nov-2025
WS/MP201/2025-2026/238280-Lighting of public spaces,26-Sep-2025,4029000.0,29-Dec-2025
WS/MP201/2025-2026/238283-Lighting of public spaces,26-Sep-2025,8058000.0,29-Dec-2025
WS/MP201/2025-2026/238287-Lighting of public spaces,26-Sep-2025,8058000.0,29-Dec-2025
WS/MP18283/2025-2026/238288-Construction of community centers and community halls,26-Sep-2025,950000.0,21-Feb-2026
"WS/MP18283/2025-2026/238290-Construction of roads, link roads, pathways or any other road with or without drainage system",26-Sep-2025,900000.0,07-Feb-2026
WS/MP18283/2025-2026/238302-Construction of rooms and halls in school and colleges,26-Sep-2025,900000.0,05-Mar-2026
WS/MP18283/2025-2026/238305-Construction of community centers and community halls,26-Sep-2025,500000.0,06-Mar-2026
WS/MP18283/2026-2027/238306-Construction of community centers and community halls,26-Sep-2025,300000.0,15-May-2026
WS/MP18283/2026-2027/238307-Construction of community centers and community halls,26-Sep-2025,300000.0,15-May-2026
WS/MP18283/2026-2027/238313-Construction of community centers and community halls,26-Sep-2025,500000.0,15-May-2026
WS/MP18283/2025-2026/238315-Construction of community centers and community halls,26-Sep-2025,300000.0,27-Jan-2026
WS/MP18283/2025-2026/238317-Construction of community centers and community halls,26-Sep-2025,300000.0,27-Jan-2026
"WS/MP104/2025-2026/238322-Construction of roads, link roads, pathways or any other road with or without drainage system",03-Oct-2025,2450000.0,03-Dec-2025
WS/MP18283/2025-2026/238324-Construction of community centers and community halls,26-Sep-2025,200000.0,27-Jan-2026
WS/MP18283/2025-2026/238325-Construction of community centers and community halls,26-Sep-2025,300000.0,27-Jan-2026
WS/MP18283/2025-2026/238330-Construction of community centers and community halls,26-Sep-2025,500000.0,20-Dec-2025
WS/MP18283/2025-2026/238331-Construction of community centers and community halls,26-Sep-2025,300000.0,30-Mar-2026
WS/MP18283/2025-2026/238332-Construction of community centers and community halls,26-Sep-2025,500000.0,30-Mar-2026
WS/MP18283/2025-2026/238333-Construction of public toilets and bathrooms,26-Sep-2025,200000.0,31-Dec-2025
WS/MP18283/2025-2026/238342-Construction of community centers and community halls,26-Sep-2025,400000.0,30-Mar-2026
WS/MP18283/2025-2026/238343-Construction of community centers and community halls,26-Sep-2025,500000.0,30-Mar-2026
WS/MP18283/2025-2026/238349-Construction of community centers and community halls,26-Sep-2025,500000.0,05-Mar-2026
"WS/MP18283/2025-2026/238351-Construction of roads, link roads, pathways or any other road with or without drainage system",26-Sep-2025,500000.0,30-Mar-2026
WS/MP18283/2025-2026/238362-Construction of community centers and community halls,26-Sep-2025,300000.0,30-Mar-2026
"WS/MP096/2025-2026/238396-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Sep-2025,473538.0,15-Jan-2026
WS/MP096/2025-2026/238407-Purchase Books for Library,27-Sep-2025,50000.0,14-Jan-2026
WS/MP18288/2025-2026/238509-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238512-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238514-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,13-Mar-2026
WS/MP18288/2025-2026/238517-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,13-Mar-2026
WS/MP18288/2025-2026/238518-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
WS/MP18288/2025-2026/238520-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238523-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238525-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238527-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238529-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238530-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238532-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238536-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238538-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238540-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238541-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238544-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238545-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,07-Jan-2026
WS/MP18288/2025-2026/238567-Construction of rainwater harvesting structures,27-Sep-2025,49290.0,16-Dec-2025
"WS/MP18288/2025-2026/238587-Construction of roads, link roads, pathways or any other road with or without drainage system",29-Sep-2025,200000.0,13-Jan-2026
WS/MP18288/2025-2026/238589-Construction of rooms and halls in school and colleges,29-Sep-2025,490000.0,13-Jan-2026
WS/MP18288/2025-2026/238590-Construction of rooms and halls in school and colleges,29-Sep-2025,490000.0,13-Jan-2026
WS/MP18288/2025-2026/238597-Construction of toilet blocks,29-Sep-2025,50000.0,18-Mar-2026
WS/MP18288/2025-2026/238598-Construction of boundary walls of existing public and community buildings,29-Sep-2025,200000.0,18-Mar-2026
WS/MP18288/2025-2026/238599-Development of playground,29-Sep-2025,200000.0,08-Nov-2025
"WS/MP18288/2025-2026/238621-Construction of roads, link roads, pathways or any other road with or without drainage system",29-Sep-2025,100000.0,16-Dec-2025
WS/MP18286/2026-2027/238622-Construction of footpaths and pedestrian ways,27-Sep-2025,1000000.0,07-Jul-2026
WS/MP18286/2026-2027/238623-Fitting of Sitting RCC Benches in Public Places,27-Sep-2025,1000000.0,07-Jul-2026
WS/MP18288/2026-2027/238625-Construction of rooms and halls in school and colleges,29-Sep-2025,490000.0,21-Aug-2026
WS/MP18342/2025-2026/238628-Construction of community centers and community halls,27-Sep-2025,1499000.0,10-Feb-2026
WS/MP18342/2025-2026/238630-Construction of community centers and community halls,27-Sep-2025,1499000.0,06-Feb-2026
WS/MP18342/2025-2026/238631-Construction of community centers and community halls,27-Sep-2025,1499000.0,10-Feb-2026
"WS/MP052/2026-2027/238694-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Sep-2025,499300.0,09-Apr-2026
"WS/MP052/2025-2026/238695-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Sep-2025,789901.0,18-Dec-2025
"WS/MP052/2025-2026/238696-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Sep-2025,695091.0,05-Dec-2025
"WS/MP052/2025-2026/238697-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Sep-2025,699471.0,06-Jan-2026
"WS/MP052/2025-2026/238698-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Sep-2025,597995.0,18-Dec-2025
"WS/MP052/2025-2026/238700-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Sep-2025,699978.0,18-Dec-2025
"WS/MP052/2025-2026/238701-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Sep-2025,600000.0,17-Jan-2026
"WS/MP052/2025-2026/238704-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Sep-2025,596094.0,19-Dec-2025
"WS/MP052/2025-2026/238705-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Sep-2025,698508.0,18-Dec-2025
"WS/MP052/2025-2026/238706-Construction of roads, link roads, pathways or any other road with or without drainage system",27-Sep-2025,697515.0,08-Dec-2025
"WS/MP18403/2026-2027/238743-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",28-Sep-2025,1000000.0,30-May-2026
"WS/MP18403/2026-2027/238744-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",28-Sep-2025,500000.0,30-May-2026
"WS/MP18300/2025-2026/238761-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Sep-2025,1094700.0,06-Oct-2025
"WS/MP18300/2025-2026/238762-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Sep-2025,1097600.0,06-Oct-2025
"WS/MP18300/2025-2026/238763-Construction of roads, link roads, pathways or any other road with or without drainage system",28-Sep-2025,991400.0,06-Oct-2025
WS/MP181/2026-2027/238824-Installation of fixed garden gym equipment,28-Sep-2025,600000.0,18-Jun-2026
"WS/MP042/2025-2026/238867-Construction of roads, link roads, pathways or any other road with or without drainage system",29-Sep-2025,1495034.0,06-Oct-2025
"WS/MP042/2025-2026/238868-Construction of roads, link roads, pathways or any other road with or without drainage system",29-Sep-2025,1497150.0,15-Dec-2025
WS/MP042/2025-2026/238870-Lighting of public spaces,29-Sep-2025,697000.0,06-Oct-2025
WS/MP042/2025-2026/238871-Lighting of public spaces,29-Sep-2025,697000.0,06-Oct-2025
WS/MP042/2025-2026/238873-Lighting of public spaces,29-Sep-2025,697000.0,12-Jan-2026
WS/MP042/2025-2026/238874-Lighting of public spaces,29-Sep-2025,697000.0,15-Dec-2025
"WS/MP042/2025-2026/238875-Construction of roads, link roads, pathways or any other road with or without drainage system",29-Sep-2025,1493860.0,13-Jan-2026
WS/MP042/2025-2026/238877-Lighting of public spaces,29-Sep-2025,697000.0,06-Oct-2025
WS/MP042/2025-2026/238879-Lighting of public spaces,29-Sep-2025,697000.0,12-Jan-2026
WS/MP18291/2025-2026/238883-Purchase of sports equipment,03-Oct-2025,499920.0,08-Jan-2026
WS/MP18291/2025-2026/238885-Construction of public libraries and reading rooms,03-Oct-2025,3500000.0,12-Nov-2025
WS/MP18291/2025-2026/238887-Purchase of sports equipment,03-Oct-2025,299700.0,15-Nov-2025
"WS/MP18291/2025-2026/238917-Construction of roads, link roads, pathways or any other road with or without drainage system",03-Oct-2025,1500000.0,25-Nov-2025
WS/MP18288/2026-2027/238940-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,29-Sep-2025,400000.0,22-Jun-2026
WS/MP18427/2025-2026/238941-Construction of community centers and community halls,29-Sep-2025,2250000.0,27-Oct-2025
WS/MP18427/2025-2026/238942-Construction of community centers and community halls,29-Sep-2025,2250000.0,27-Oct-2025
WS/MP18427/2025-2026/238943-Construction of community centers and community halls,29-Sep-2025,5250000.0,27-Oct-2025
"WS/MP18288/2025-2026/238952-Construction of roads, link roads, pathways or any other road with or without drainage system",29-Sep-2025,500000.0,16-Jan-2026
WS/MP844/2025-2026/238954-Installing tube-wells and borewells,29-Sep-2025,2657000.0,20-Nov-2025
"WS/MP041/2025-2026/238960-Construction of roads, link roads, pathways or any other road with or without drainage system",29-Sep-2025,874678.0,06-Oct-2025
"WS/MP041/2025-2026/238962-Construction of roads, link roads, pathways or any other road with or without drainage system",29-Sep-2025,382492.0,06-Oct-2025
"WS/MP041/2025-2026/238963-Construction of roads, link roads, pathways or any other road with or without drainage system",29-Sep-2025,599500.0,25-Feb-2026
"WS/MP041/2025-2026/238964-Construction of roads, link roads, pathways or any other road with or without drainage system",29-Sep-2025,1088850.0,11-Dec-2025
"WS/MP18291/2025-2026/238972-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",03-Oct-2025,2499100.0,12-Dec-2025
WS/MP18291/2025-2026/238973-Construction of public libraries and reading rooms,03-Oct-2025,3500000.0,20-Jan-2026
WS/MP147/2025-2026/238974-Construction of public irrigation facilities,29-Sep-2025,1500000.0,20-Nov-2025
WS/MP147/2026-2027/238975-Construction of footpaths and pedestrian ways,29-Sep-2025,1500000.0,13-May-2026
WS/MP18291/2025-2026/238992-Construction of public libraries and reading rooms,03-Oct-2025,3500000.0,29-Oct-2025
WS/MP100/2026-2027/239010-Lighting of public spaces,29-Sep-2025,200000.0,15-May-2026
WS/MP100/2025-2026/239020-Installing community drinking water plants,29-Sep-2025,100000.0,13-Mar-2026
WS/MP190/2025-2026/239049-Lighting of public spaces,29-Sep-2025,1215000.0,12-Dec-2025
"WS/MP233/2025-2026/239054- Providing sports equipment, except consumable items",29-Sep-2025,5304000.0,21-Oct-2025
WS/MP190/2025-2026/239059-Construction of bus-sheds or bus-stops,29-Sep-2025,660000.0,12-Dec-2025
WS/MP233/2025-2026/239079-Construction of footpaths and pedestrian ways,29-Sep-2025,1000000.0,27-Oct-2025
WS/MP233/2025-2026/239108-Construction of boundary walls of existing public and community buildings,29-Sep-2025,3000000.0,15-Dec-2025
"WS/MP18340/2025-2026/239128-Patrolling Vehicles to government institution for Public Conveniences, Safety and Security",30-Sep-2025,1600000.0,24-Dec-2025
"WS/MP18288/2025-2026/239181-Construction of roads, link roads, pathways or any other road with or without drainage system",30-Sep-2025,495000.0,13-Jan-2026
"WS/MP181/2025-2026/239188-Construction of roads, link roads, pathways or any other road with or without drainage system",30-Sep-2025,2477602.0,24-Nov-2025
WS/MP181/2025-2026/239203-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,30-Sep-2025,2361000.0,02-Jan-2026
"WS/MP181/2025-2026/239205-Construction of roads, link roads, pathways or any other road with or without drainage system",30-Sep-2025,1092200.0,02-Jan-2026
"WS/MP181/2025-2026/239209-Construction of roads, link roads, pathways or any other road with or without drainage system",30-Sep-2025,1135300.0,29-Jan-2026
WS/MP18284/2026-2027/239215-Purchase of books and periodicals for libraries/digitization of library books,30-Sep-2025,2500000.0,06-Jul-2026
"WS/MP18284/2025-2026/239227-Construction of roads, link roads, pathways or any other road with or without drainage system",30-Sep-2025,500000.0,18-Feb-2026
WS/MP134/2025-2026/239327-Setting up of laboratories,01-Oct-2025,49500000.0,03-Feb-2026
"WS/MP18331/2025-2026/239385-Construction of roads, link roads, pathways or any other road with or without drainage system",02-Oct-2025,1400000.0,29-Jan-2026
WS/MP18291/2025-2026/239478-Construction of public libraries and reading rooms,03-Oct-2025,3500000.0,20-Jan-2026
WS/MP18291/2025-2026/239479-Construction of community centers and community halls,03-Oct-2025,500000.0,15-Nov-2025
WS/MP096/2026-2027/239487-Lighting of public spaces,03-Oct-2025,200000.0,27-Jun-2026
