ida_id,canonical_name,normalized_name,agency_type,created_at
IDA_000001,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),khordhadistrict collector khordhaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254339
IDA_000002,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),nainitaldistrict magistrate nainitalida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254395
IDA_000003,MAU(DISTRICT MAGISTRATE MAU_IDA),maudistrict magistrate mauida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254406
IDA_000004,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),dehradundistrict magistrate dehradunida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254414
IDA_000005,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),patnadistrict planning officer patnaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254421
IDA_000006,SAGAR(DISTRICT COLLECTOR SAGAR_IDA),sagardistrict collector sagarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254428
IDA_000007,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),patialadeputy commissioner patialaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254434
IDA_000008,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),sonbhadradistrict magistrate sonbhadraida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254440
IDA_000009,ROHTAS(DISTRICT PLANNING OFFICER ROHTAS_IDA),rohtasdistrict planning officer rohtasida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254447
IDA_000010,CACHAR(DEPUTY COMMISSIONER CACHAR_IDA),cachardeputy commissioner cacharida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254452
IDA_000011,CHARAIDEO(DEPUTY COMMISSIONER CHARAIDEO_IDA),charaideodeputy commissioner charaideoida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254459
IDA_000012,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),faridkotdeputy commissioner faridkotida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254464
IDA_000013,NALGONDA(DISTRICT COLLECTOR NALGONDA),nalgondadistrict collector nalgonda,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254472
IDA_000014,SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),saharsadistrict planning officer saharsaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254478
IDA_000015,KENDRAPADA(DISTRICT COLLECTOR KENDRAPARA_IDA),kendrapadadistrict collector kendraparaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254484
IDA_000016,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),aurangabaddistrict planning officer aurangabadida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254493
IDA_000017,PURI(DISTRICT COLLECTOR PURI_IDA),puridistrict collector puriida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254498
IDA_000018,SURAT(DISTRICT COLLECTOR SURAT_IDA),suratdistrict collector suratida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254505
IDA_000019,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),pratapgarhdistrict magistrae pratapgarhida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254510
IDA_000020,NIRMAL(DISTRICT COLLECTOR NIRMAL_3),nirmaldistrict collector nirmal3,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254516
IDA_000021,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",bilaspurdeputy commissioner bilaspur,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254522
IDA_000022,PATHANAMTHITTA(DISTRICT COLLECTOR PATHANAMTHITTA_IDA),pathanamthittadistrict collector pathanamthittaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254529
IDA_000023,MOGA(DEPUTY COMMISSIONER MOGA),mogadeputy commissioner moga,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254534
IDA_000024,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),vadodaradistrict collector vadodaraida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254540
IDA_000025,KODERMA(DEPUTY COMMISSIONER KODARMA_IDA),kodermadeputy commissioner kodarmaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254545
IDA_000026,SARAIKELA KHARSAWAN(DEPUTY COMMISSIONER SARAIKELA_IDA),saraikela kharsawandeputy commissioner saraikelaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254551
IDA_000027,MADHEPURA(DISTRICT PLANNING OFFICER MADHEPURA_IDA),madhepuradistrict planning officer madhepuraida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254557
IDA_000028,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),alwardistrict collector alwarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254562
IDA_000029,GANDHINAGAR(DISTRICT COLLECTOR GANDHINAGAR_IDA),gandhinagardistrict collector gandhinagarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254568
IDA_000030,SEONI(DISTRICT COLLECTOR SEONI_IDA),seonidistrict collector seoniida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254573
IDA_000031,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),jabalpurdistrict collector jabalpurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254578
IDA_000032,MAHOBA(DISTRICT MAGISTRAE MAHOBA_IDA),mahobadistrict magistrae mahobaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254584
IDA_000033,ANAKAPALLI(DISTRICT COLLECTOR ANAKAPALLI_IDA),anakapallidistrict collector anakapalliida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254589
IDA_000034,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),kalahandidistrict collector kalahandiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254595
IDA_000035,NAYAGADA(DISTRICT COLLECTOR  NAYAGARH_IDA),nayagadadistrict collector nayagarhida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254600
IDA_000036,BARAGADA(DISTRICT COLLECTOR BARAGARH_IDA),baragadadistrict collector baragarhida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254606
IDA_000037,TIRUVANNAMALAI(DISTRICT COLLECTOR TIRUVANNAMALAI_IDA),tiruvannamalaidistrict collector tiruvannamalaiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254612
IDA_000038,SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA),sirmaurdeputy commissioner sirmourida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254617
IDA_000039,KATAKA(DISTRICT COLLECTOR CUTTACK_IDA),katakadistrict collector cuttackida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254623
IDA_000040,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),banas kanthadistrict collector banas kanthaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254629
IDA_000041,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),prakasamdistrict collector prakasamida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254634
IDA_000042,MORBI(DISTRICT COLLECTOR MORBI_IDA),morbidistrict collector morbiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254640
IDA_000043,CHARKHI DADRI(DEPUTY COMMISSIONER CHARKHI DADRI_IDA),charkhi dadrideputy commissioner charkhi dadriida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254647
IDA_000044,RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA),rajkotdistrict collector rajkotida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254652
IDA_000045,TIRUCHIRAPPALLI(DISTRICT COLLECTOR TIRUCHIRAPPALLI_IDA),tiruchirappallidistrict collector tiruchirappalliida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254658
IDA_000046,RAJGARH(DISTRICT COLLECTOR RAJGARH_IDA),rajgarhdistrict collector rajgarhida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254663
IDA_000047,MANSA(DEPUTY COMMISSIONER MANSA_IDA),mansadeputy commissioner mansaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254668
IDA_000048,FIROZABAD(DISTRICT MAGISTRATE FIROZABAD_IDA),firozabaddistrict magistrate firozabadida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254674
IDA_000049,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),madhubanidistrict planning officer madhubaniida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254679
IDA_000050,PUNE(DISTRICT COLLECTOR PUNE_IDA),punedistrict collector puneida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254684
IDA_000051,KHERI(DISTRICT MAGISTRAE KHERI_IDA),kheridistrict magistrae kheriida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254689
IDA_000052,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),amrelidistrict collector amreliida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254695
IDA_000053,KAUSHAMBI(DISTRICT MAGISTRAE KAUSHAMBI_IDA),kaushambidistrict magistrae kaushambiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254700
IDA_000054,SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),sambhaldistrict magistrae bhimnagar sambhalida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254706
IDA_000055,PANCHKULA(DRDA PANCHKULA),panchkuladrda panchkula,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254711
IDA_000056,MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA),mainpuridistrict magistrate mainpuriida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254717
IDA_000057,KALIMPONG(DISTRICT MAGISTRATE KALIMPONG_IDA),kalimpongdistrict magistrate kalimpongida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254723
IDA_000058,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA),tiruppurdistrict collector tiruppurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254728
IDA_000059,PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA),palakkaddistrict collector palakkadida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254734
IDA_000060,SOUTH 24 PARGANAS(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),south 24 parganasdistrict magistrate south twenty four parganasida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254740
IDA_000061,CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),chhindwaradistrict collector chhindwaraida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254746
IDA_000062,TIKAMGARH(DISTRICT COLLECTOR TIKAMGARH_IDA),tikamgarhdistrict collector tikamgarhida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254751
IDA_000063,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),ludhianadeputy commissioner ludhianaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254757
IDA_000064,SIDDHARTHNAGAR(DISTRICT MAGISTRATE SIDDHARTH NAGAR_IDA),siddharthnagardistrict magistrate siddharth nagarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254763
IDA_000065,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),kannurdistrict collector kannurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254768
IDA_000066,HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA),hamirpurdeputy commissioner hamirpurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254774
IDA_000067,NORTH GOA(DISTRICT COLLECTOR NORTH GOA_IDA),north goadistrict collector north goaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254780
IDA_000068,SUNDARAGADA(DISTRICT COLLECTOR SUNDARGARH_IDA),sundaragadadistrict collector sundargarhida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254785
IDA_000069,MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA),murshidabaddistrict magistrate murshidabadida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254790
IDA_000070,BETUL(DISTRICT COLLECTOR BETUL_IDA),betuldistrict collector betulida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254795
IDA_000071,DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA),dungarpurdistrict collector dungarpurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254800
IDA_000072,NORTH 24 PARGANAS(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),north 24 parganasdistrict magistrate north twenty four parganasida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254806
IDA_000073,ANANTHAPURAMU(DISTRICT COLLECTOR ANANTAPUR_IDA),ananthapuramudistrict collector anantapurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254812
IDA_000074,ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA),ernakulamdistrict collector ernakulamida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254817
IDA_000075,DHARWAD(DEPUTY COMMISSIONER DHARWAR_IDA),dharwaddeputy commissioner dharwarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254822
IDA_000076,SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA),shimladeputy commissioner shimlaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254827
IDA_000077,BHIWANI(DC CUM NODAL OFFICER MPLADS BHIWANI),bhiwanidc cum nodal officer mplads bhiwani,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254841
IDA_000078,DHULE(DISTRICT COLLECTOR DHULE_IDA),dhuledistrict collector dhuleida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.254848
IDA_000079,HISAR(DEPUTY COMMISSIONER HISSAR_IDA),hisardeputy commissioner hissarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255093
IDA_000080,DURG(DISTRICT COLLECTOR DURG_IDA),durgdistrict collector durgida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255125
IDA_000081,HAPUR(DISTRICT MAGISTRATE HAPUR_IDA),hapurdistrict magistrate hapurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255134
IDA_000082,AMBEDKAR NAGAR(DISTRICT MAGISTRATE AMBEDKAR NAGAR_IDA),ambedkar nagardistrict magistrate ambedkar nagarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255141
IDA_000083,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),maduraidistrict collector maduraiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255147
IDA_000084,SIRSA(DEPUTY COMMISSIONER SIRSA_IDA),sirsadeputy commissioner sirsaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255153
IDA_000085,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),koppaldeputy commissioner koppalida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255159
IDA_000086,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),supauldistrict planning officer supaulida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255169
IDA_000087,HASSAN(DEPUTY COMMISSIONER HASSAN_IDA),hassandeputy commissioner hassanida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255174
IDA_000088,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),gayadistrict planning officer gayaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255181
IDA_000089,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),purba bardhamandistrict magistrate purba bardhamanida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255187
IDA_000090,NARSIMHAPUR(DISTRICT COLLECTOR NARSINGHPUR_IDA),narsimhapurdistrict collector narsinghpurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255193
IDA_000091,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),kapurthaladeputy commissioner kapurthalaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255199
IDA_000092,CHENGALPATTU(DISTRICT COLLECTOR CHENGALPATTU_IDA),chengalpattudistrict collector chengalpattuida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255205
IDA_000093,LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),lakhimpurdeputy commissioner lakhimpurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255210
IDA_000094,SIDDIPET(DISTRICT COLLECTOR SIDDIPET_IDA),siddipetdistrict collector siddipetida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255217
IDA_000095,Y.S.R. KADAPA(DISTRICT COLLECTOR CUDDAPAH_IDA),ysr kadapadistrict collector cuddapahida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255224
IDA_000096,MANDI(DEPUTY COMMISSIONER MANDI_IDA),mandideputy commissioner mandiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255229
IDA_000097,BALESHWAR(DISTRICT COLLECTOR BALESHWAR_IDA),baleshwardistrict collector baleshwarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255235
IDA_000098,WARANGAL(DISTRICT COLLECTOR WARANGAL_IDA),warangaldistrict collector warangalida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255243
IDA_000099,RAMANATHAPURAM(DISTRICT COLLECTOR RAMANATHAPURAM_IDA),ramanathapuramdistrict collector ramanathapuramida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255251
IDA_000100,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),sabar kanthadistrict collector sabarkanthaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255260
IDA_000101,"EAST KHASI HILLS(DEPUTY COMMISSIONER, EAST KHASI HILLS DISTRICT)",east khasi hillsdeputy commissioner east khasi hills district,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255272
IDA_000102,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),ghazipurdistrict magistrae ghazipurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255282
IDA_000103,NEW DELHI(COMMISSIONER MCD NEW DELHI),new delhicommissioner mcd new delhi,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255289
IDA_000104,GIR SOMNATH(DISTRICT COLLECTOR GIR SOMNATH_IDA),gir somnathdistrict collector gir somnathida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255301
IDA_000105,KORAPUT(DISTRICT COLLECTOR KORAPUT_IDA),koraputdistrict collector koraputida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255309
IDA_000106,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),deoghardeputy commissioner deogharida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255318
IDA_000107,PURBA MEDINIPUR(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA),purba medinipurdistrict magistrate purba medinipurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255330
IDA_000108,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),krishnadistrict collector krishnaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255335
IDA_000109,DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA),dhanbaddeputy commissioner dhanbadida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255342
IDA_000110,SAMBA(DEPUTY COMMISSIONER SAMBA_IDA),sambadeputy commissioner sambaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255351
IDA_000111,JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA),jaipurdistrict collector jaipurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255359
IDA_000112,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),sirohidistrict collector sirohiida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255365
IDA_000113,ETAWAH(DISTRICT MAGISTRATE ETAWAH_IDA),etawahdistrict magistrate etawahida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255372
IDA_000114,SHAHPURA(DISTRICT COLLECTOR SHAHPURA_IDA),shahpuradistrict collector shahpuraida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255379
IDA_000115,KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA),kottayamdistrict collector kottayamida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255384
IDA_000116,NADIA(DISTRICT MAGISTRATE NADIA_IDA),nadiadistrict magistrate nadiaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255390
IDA_000117,NANDYAL(DISTRICT COLLECTOR NANDYAL_IDA),nandyaldistrict collector nandyalida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255396
IDA_000118,WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA),west godavaridistrict collector west godavariida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255402
IDA_000119,WEST GARO HILLS(DEPUTY COMMISSIONER WEST GARO HILLS_IDA),west garo hillsdeputy commissioner west garo hillsida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255411
IDA_000120,KASGANJ(DISTRICT MAGISTRATE KASGANJ KANSHIRAMNAGAR_IDA),kasganjdistrict magistrate kasganj kanshiramnagarida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255418
IDA_000121,VAV-THARAD(DISTRICT COLLECTOR VAV-THARAD),vavtharaddistrict collector vavtharad,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255427
IDA_000122,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),gondiadistrict collector gondiaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255434
IDA_000123,NALANDA(DISTRICT PLANNING OFFICER NALANDA_IDA),nalandadistrict planning officer nalandaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255441
IDA_000124,SOUTH(COMMISSIONER SOUTH),southcommissioner south,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255449
IDA_000125,JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA),jogulamba gadwaldistrict collector jogulamba gadwalida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255457
IDA_000126,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),chambadeputy commissioner chambaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255463
IDA_000127,MALDA(DISTRICT MAGISTRATE MALDA_IDA),maldadistrict magistrate maldaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255469
IDA_000128,BIRBHUM(DISTRICT MAGISTRATE BIRBHUM_IDA),birbhumdistrict magistrate birbhumida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255475
IDA_000129,GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA),gurdaspurdeputy commissioner gurdaspurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255482
IDA_000130,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),bokarodeputy commissioner bokaroida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255491
IDA_000131,JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA),jaisalmerdistrict collector jaislamerida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255497
IDA_000132,KACHCHH(DISTRICT COLLECTOR KUTCH_IDA),kachchhdistrict collector kutchida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255504
IDA_000133,DHARASHIV(DISTRICT COLLECTOR OSMANABAD_IDA),dharashivdistrict collector osmanabadida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255511
IDA_000134,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),nizamabaddistrict collector nizamabadida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255517
IDA_000135,PARVATHIPURAM MANYAM(DISTRICT COLLECTOR PARVATHIPURAM MANYAM_IDA),parvathipuram manyamdistrict collector parvathipuram manyamida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255525
IDA_000136,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),thiruvallurdistrict collector tiruvallurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255530
IDA_000137,THANE(DISTRICT COLLECTOR THANE_IDA),thanedistrict collector thaneida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255536
IDA_000138,AGRA(DISTRICT MAGISTRAE AGRA_IDA),agradistrict magistrae agraida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255541
IDA_000139,SRI POTTI SRIRAMULU NELLORE(DISTRICT COLLECTOR NELLORE_IDA),sri potti sriramulu nelloredistrict collector nelloreida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255548
IDA_000140,GANGAPURCITY(DISTRICT COLLECTOR GANGAPUR CITY_IDA),gangapurcitydistrict collector gangapur cityida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255553
IDA_000141,NARAYANPET(DISTRICT COLLECTOR NARAYANPET_IDA),narayanpetdistrict collector narayanpetida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255559
IDA_000142,NORTH GARO HILLS(DEPUTY COMMISSIONER NORTH GARO HILLS RESUBELPARA_IDA),north garo hillsdeputy commissioner north garo hills resubelparaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255565
IDA_000143,SATNA(DISTRICT COLLECTOR SATNA_IDA),satnadistrict collector satnaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255571
IDA_000144,NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA),nagarkurnooldistrict collector nagarkurnoolida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255576
IDA_000145,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),jaunpurdistrict magistrate jaunpurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255582
IDA_000146,CHATRA(DEPUTY COMMISSIONER CHATRA_IDA),chatradeputy commissioner chatraida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255588
IDA_000147,KUSHINAGAR(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),kushinagardistrict magistrate kushinagar padraunaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255593
IDA_000148,PALWAL(CEO DRDA MPLADS PALWAL),palwalceo drda mplads palwal,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255600
IDA_000149,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),malappuramdistrict collector malappuramida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255606
IDA_000150,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),raipurdistrict collector raipurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255612
IDA_000151,THE NILGIRIS(DISTRICT COLLECTOR NILGIRIS_IDA),the nilgirisdistrict collector nilgirisida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255618
IDA_000152,SOUTH GOA(DISTRICT COLLECTOR SOUTH GOA_IDA),south goadistrict collector south goaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255623
IDA_000153,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),ferozepurdeputy commissioner firozepurida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255629
IDA_000154,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),damohdistrict collector damohida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255634
IDA_000155,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),shivamoggadeputy commissioner shimogaida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255640
IDA_000156,GIRIDIH(DEPUTY COMMISSIONER GIRIDH_IDA),giridihdeputy commissioner giridhida,DISTRICT_AUTHORITY,2026-09-02T01:31:39.255645
