source_house,source_file,source_row_number,sr_no,state,work,work_id,ida,honble_members_of_parliament,elected/nominated,expenditure_date,vendor_name,payment_status,fund_disbursed_amount_₹
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22977,22976,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/195153,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-12,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,100000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22978,22977,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/228766,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,1110000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22979,22978,Jharkhand,Setting up of Early Warning Systems for effective disaster mitigation,WS/MP081/2025-2026/228768,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,75000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22980,22979,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/228767,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,316350.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22981,22980,Jharkhand,Construction of common work sheds/ common covered sitting area,WS/MP081/2025-2026/228769,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,150000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22982,22981,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/228770,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,600000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22983,22982,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/228771,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,1050000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22984,22983,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/195071,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-12,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,367750.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22985,22984,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/195070,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-12,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,374500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22986,22985,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/195147,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-12,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,250000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22987,22986,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/228764,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,947250.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22988,22987,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/228765,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,1068375.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22989,22988,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/195146,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2025-10-12,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,125000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22990,22989,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210827,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22991,22990,Jharkhand,Construction of footpaths and pedestrian ways,WS/MP007/2025-2026/226853,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,107500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22992,22991,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/226852,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,123500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22993,22992,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/226851,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,123500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22994,22993,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210824,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22995,22994,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210838,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22996,22995,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210826,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22997,22996,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210825,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22998,22997,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210837,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,22999,22998,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210836,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23000,22999,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210835,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23001,23000,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210843,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23002,23001,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210842,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23003,23002,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210841,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23004,23003,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210840,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23005,23004,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210839,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23006,23005,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210823,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23007,23006,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210822,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23008,23007,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210830,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23009,23008,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP007/2025-2026/210829,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,81250.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23010,23009,Jharkhand,Installing tube-wells and borewells,WS/MP007/2025-2026/210828,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2026-04-09,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,127500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23011,23010,Jharkhand,Installing tube-wells and borewells,WS/MP007/2024-2025/133419,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2024-08-23,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,363000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23012,23011,Jharkhand,Installing tube-wells and borewells,WS/MP007/2024-2025/133412,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2024-08-23,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,363000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23013,23012,Jharkhand,Installing tube-wells and borewells,WS/MP007/2024-2025/133413,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2024-08-23,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,363000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23014,23013,Jharkhand,Installing tube-wells and borewells,WS/MP007/2024-2025/133418,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2024-08-23,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,363000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23015,23014,Jharkhand,Installing tube-wells and borewells,WS/MP007/2024-2025/133411,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2024-08-23,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,363000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23016,23015,Jharkhand,Installing tube-wells and borewells,WS/MP007/2024-2025/133417,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2024-08-23,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,363000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23017,23016,Jharkhand,Installing tube-wells and borewells,WS/MP007/2024-2025/133422,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2024-08-23,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,363000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23018,23017,Jharkhand,Installing tube-wells and borewells,WS/MP007/2024-2025/133416,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2024-08-23,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,363000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23019,23018,Jharkhand,Installing tube-wells and borewells,WS/MP007/2024-2025/133410,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2024-08-23,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,363000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23020,23019,Jharkhand,Installing tube-wells and borewells,WS/MP007/2024-2025/133421,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2024-08-23,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,363000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23021,23020,Jharkhand,Installing tube-wells and borewells,WS/MP007/2024-2025/133420,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,2024-08-23,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,363000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23022,23021,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18349/2025-2026/241264,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,2026-01-07,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,525000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23023,23022,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18349/2025-2026/207089,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,2025-06-22,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,600000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23024,23023,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18349/2025-2026/241280,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,2025-12-31,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,318750.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23025,23024,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18349/2025-2026/241279,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,2025-12-31,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,1087500.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23026,23025,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18349/2025-2026/207081,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,2025-12-19,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,140000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23027,23026,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18349/2025-2026/207080,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,2025-12-18,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,370000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23028,23027,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18349/2025-2026/207079,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,2025-12-18,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,370000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23029,23028,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18349/2025-2026/207078,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,2025-12-18,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,370000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23030,23029,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/258167,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-01-24,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,375000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23031,23030,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/258166,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-01-24,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,525000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23032,23031,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/258165,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-01-24,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,1050000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23033,23032,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/258168,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-01-24,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,675000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23034,23033,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/228764,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,315750.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23035,23034,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/221250,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,125000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23036,23035,Jharkhand,Construction of common work sheds/ common covered sitting area,WS/MP081/2025-2026/228769,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,50000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23037,23036,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/221251,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,75000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23038,23037,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/221260,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,125000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23039,23038,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/221248,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,100000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23040,23039,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/221247,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,25000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23041,23040,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/221255,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,125000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23042,23041,Jharkhand,Setting up of Early Warning Systems for effective disaster mitigation,WS/MP081/2025-2026/228768,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,25000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23043,23042,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/228767,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,105450.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23044,23043,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/221242,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,175000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23045,23044,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/221254,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,125000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23046,23045,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/221249,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,125000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23047,23046,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/228766,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,370000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23048,23047,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/228765,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,356125.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23049,23048,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/221252,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,125000.0
RAJYA_SABHA,Expenditure on Completed and On-going Works as on Date (2).csv,23050,23049,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP081/2025-2026/221253,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,2026-06-11,Junior Engineer Zila Parishad Prashant Kumar,Payment Success,125000.0
