source_house,source_file,source_row_number,sr_no,work_category,work,state,ida,work_description,honble_members_of_parliament,elected/nominated,image,completion_date,amount_disbursed_₹,raw_completion_date,raw_amount_disbursed_₹,completed_disbursed_amount_inr,raw_work_category,canonical_work_category,raw_state,canonical_state,canonical_state_id,raw_constituency,canonical_constituency,canonical_constituency_id,raw_ida,canonical_ida,canonical_authority_id,raw_mp_name,canonical_mp_name,canonical_mp_id,canonical_work_id,financial_year
RAJYA_SABHA,Works Completed (8).csv,7980,7979,Normal/Others,WS/MP201/2025-2026/234118-Lighting of public spaces,Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),district kushi nagar ke Fazil nagar mein 7 nag semi high mast light ka karma,Smt. Sangeeta Yadav (2022-28) (NaN-NaN),Elected MP,Images,2026-01-08,1915200.0,2026-01-08,1915200.0,1915200.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),KUSHINAGAR(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),IDA_KUSHINAGAR_DISTRICT_MAGISTRATE_KUSHINAGAR_PADRAUNA_IDA_,Smt. Sangeeta Yadav (2022-28) (NaN-NaN),SMT. SANGEETA YADAV (2022-28) (NAN-NAN),MP_RAJYA_SABHA_SMT__SANGEETA_YADAV__2022_28___NAN_NAN_,WORK_HASH_131219426782500379,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7981,7980,Normal/Others,WS/MP201/2025-2026/234120-Lighting of public spaces,Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),district kushi nagar ke Fazil nagar mein 7 nag semi high mast light ka karma,Smt. Sangeeta Yadav (2022-28) (NaN-NaN),Elected MP,Images,2026-01-08,1915200.0,2026-01-08,1915200.0,1915200.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),KUSHINAGAR(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),IDA_KUSHINAGAR_DISTRICT_MAGISTRATE_KUSHINAGAR_PADRAUNA_IDA_,Smt. Sangeeta Yadav (2022-28) (NaN-NaN),SMT. SANGEETA YADAV (2022-28) (NAN-NAN),MP_RAJYA_SABHA_SMT__SANGEETA_YADAV__2022_28___NAN_NAN_,WORK_HASH_8903020830603788665,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7982,7981,Normal/Others,WS/MP18333/2025-2026/174901-Setting up crops conservation facilities,Uttarakhand,Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA),"Janpad uttarkashi ke vikash khand Purola ke gram math ke samadhi tok me krishi bhoomi ka Surkshatmak karya, Karyadai sanstha-Vikash Khand Purola",Shri Mahendra Bhatt (2024-30) (NaN-NaN),Elected MP,Images,2025-11-29,486294.0,2025-11-29,486294.0,486294.0,Normal/Others,OTHER_WORKS,Uttarakhand,UTTARAKHAND,STATE_UTTARAKHAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA),UTTARKASHI(DISTRICT COLLECTOR UTTARKASHI_IDA),IDA_UTTARKASHI_DISTRICT_COLLECTOR_UTTARKASHI_IDA_,Shri Mahendra Bhatt (2024-30) (NaN-NaN),MAHENDRA BHATT (2024-30) (NAN-NAN),MP_RAJYA_SABHA_MAHENDRA_BHATT__2024_30___NAN_NAN_,WORK_HASH_2528242998796499979,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7983,7982,Normal/Others,"WS/MP18333/2025-2026/231726-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttarakhand,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),Nagar palika parishad herbertpur ward no-6  Vivek Bihar me meena jain wali gali me dehradun mukhyamarg se subhash vernma ke ghar ke samne pol tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur,Shri Mahendra Bhatt (2024-30) (NaN-NaN),Elected MP,Images,2025-11-29,1478397.0,2025-11-29,1478397.0,1478397.0,Normal/Others,OTHER_WORKS,Uttarakhand,UTTARAKHAND,STATE_UTTARAKHAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),IDA_DEHRADUN_DISTRICT_MAGISTRATE_DEHRADUN_IDA_,Shri Mahendra Bhatt (2024-30) (NaN-NaN),MAHENDRA BHATT (2024-30) (NAN-NAN),MP_RAJYA_SABHA_MAHENDRA_BHATT__2024_30___NAN_NAN_,WORK_HASH_16099945354791750420,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7984,7983,Normal/Others,"WS/MP18333/2025-2026/231754-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttarakhand,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),Nagar palika parishad herbertpur ward no-6 Vivek Bihar me meena jain wali gali me Phoolwati gupta ke makan ke chameli devi ke makan tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur,Shri Mahendra Bhatt (2024-30) (NaN-NaN),Elected MP,Images,2025-11-29,1497680.0,2025-11-29,1497680.0,1497680.0,Normal/Others,OTHER_WORKS,Uttarakhand,UTTARAKHAND,STATE_UTTARAKHAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),IDA_DEHRADUN_DISTRICT_MAGISTRATE_DEHRADUN_IDA_,Shri Mahendra Bhatt (2024-30) (NaN-NaN),MAHENDRA BHATT (2024-30) (NAN-NAN),MP_RAJYA_SABHA_MAHENDRA_BHATT__2024_30___NAN_NAN_,WORK_HASH_13085556006327887133,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7985,7984,Normal/Others,"WS/MP850/2025-2026/173726-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",Uttarakhand,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),VIKASKHAND CHAKRATA MEIN HANOL NAHAR KA KARYA.IAKARYADAI SANSTATHA-NAGAR PALIKA PARISHAD HERBURTPUR,Shri Naresh Bansal (2020-26) (NaN-NaN),Elected MP,Images,2025-11-29,981430.0,2025-11-29,981430.0,981430.0,Normal/Others,OTHER_WORKS,Uttarakhand,UTTARAKHAND,STATE_UTTARAKHAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),IDA_DEHRADUN_DISTRICT_MAGISTRATE_DEHRADUN_IDA_,Shri Naresh Bansal (2020-26) (NaN-NaN),NARESH BANSAL (2020-26) (NAN-NAN),MP_RAJYA_SABHA_NARESH_BANSAL__2020_26___NAN_NAN_,WORK_HASH_8603347850909099346,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7986,7985,Normal/Others,"WS/MP889/2025-2026/165868-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",Gujarat,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),Raner Ta Kankraj  Flood protection wall work towards Rabarivas in the village(2024-25),Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN),Elected MP,Images,2025-11-29,500000.0,2025-11-29,500000.0,500000.0,Normal/Others,OTHER_WORKS,Gujarat,GUJARAT,STATE_GUJARAT,Elected MP,ELECTED MP,NOM_ELECTED_MP,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),IDA_BANAS_KANTHA_DISTRICT_COLLECTOR_BANAS_KANTHA_IDA_,Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN),BABUBHAI JESANGBHAI DESAI (2023-29) (NAN-NAN),MP_RAJYA_SABHA_BABUBHAI_JESANGBHAI_DESAI__2023_29___NAN_NAN_,WORK_HASH_10798406195897606229,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7987,7986,Normal/Others,WS/MP078/2024-2025/146820-Installing hand pumps,Himachal Pradesh,HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA),"Installation of hand pump with motor near the house of Sh. Ramesh Chand S/O Sh. Kirparam, at Village Thamni Uparli (Harijan Basti), GP. Saur, Dev. Block Bigar, District Hamirpur. Executing agency XEN IPH Barsar.",Dr. Sikander Kumar (2022-28) (NaN-NaN),Elected MP,,2026-03-02,266959.0,2026-03-02,266959.0,266959.0,Normal/Others,OTHER_WORKS,Himachal Pradesh,HIMACHAL PRADESH,STATE_HIMACHAL_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA),HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA),IDA_HAMIRPUR_DEPUTY_COMMISSIONER_HAMIRPUR_IDA_,Dr. Sikander Kumar (2022-28) (NaN-NaN),SIKANDER KUMAR (2022-28) (NAN-NAN),MP_RAJYA_SABHA_SIKANDER_KUMAR__2022_28___NAN_NAN_,WORK_HASH_6477879275053915552,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7988,7987,Normal/Others,WS/MP233/2025-2026/230257-Construction of water tanks,Nagaland,TUENSANG(Deputy Commissioner Tuensang_IDA),"Water Reservoir tank is very important for the colony where there are more than 100 house hold. Therefore, construction of water tank size of 50x50 reservoir in the ward is a need of the hour, where the peoples depend on it.",Smt. S. Phangnon Konyak (2022-28) (NaN-NaN),Elected MP,Images,2026-02-20,1000000.0,2026-02-20,1000000.0,1000000.0,Normal/Others,OTHER_WORKS,Nagaland,NAGALAND,STATE_NAGALAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,TUENSANG(Deputy Commissioner Tuensang_IDA),TUENSANG(DEPUTY COMMISSIONER TUENSANG_IDA),IDA_TUENSANG_DEPUTY_COMMISSIONER_TUENSANG_IDA_,Smt. S. Phangnon Konyak (2022-28) (NaN-NaN),SMT. S. PHANGNON KONYAK (2022-28) (NAN-NAN),MP_RAJYA_SABHA_SMT__S__PHANGNON_KONYAK__2022_28___NAN_NAN_,WORK_HASH_15599393346718000518,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7989,7988,Normal/Others,WS/MP889/2025-2026/221100-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Gujarat,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),"Balodhan, Ta.Bhabhar Shed work in the crematorium near Rabarivas (2025-26)",Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN),Elected MP,Images,2025-12-01,499672.0,2025-12-01,499672.0,499672.0,Normal/Others,OTHER_WORKS,Gujarat,GUJARAT,STATE_GUJARAT,Elected MP,ELECTED MP,NOM_ELECTED_MP,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),IDA_BANAS_KANTHA_DISTRICT_COLLECTOR_BANAS_KANTHA_IDA_,Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN),BABUBHAI JESANGBHAI DESAI (2023-29) (NAN-NAN),MP_RAJYA_SABHA_BABUBHAI_JESANGBHAI_DESAI__2023_29___NAN_NAN_,WORK_HASH_1887747882162563405,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7990,7989,Normal/Others,WS/MP148/2025-2026/200138-Construction of public libraries and reading rooms,Rajasthan,BIKANER(DISTRICT COLLECTOR BIKANER_IDA),"Construction of Public Library Building at Panchayat Land at Gram Panchayat Udai Ramsar, Dist. - Bikaner",Shri Randeep Singh Surjewala (2022-28) (NaN-NaN),Elected MP,Images,2026-02-25,1500000.0,2026-02-25,1500000.0,1500000.0,Normal/Others,OTHER_WORKS,Rajasthan,RAJASTHAN,STATE_RAJASTHAN,Elected MP,ELECTED MP,NOM_ELECTED_MP,BIKANER(DISTRICT COLLECTOR BIKANER_IDA),BIKANER(DISTRICT COLLECTOR BIKANER_IDA),IDA_BIKANER_DISTRICT_COLLECTOR_BIKANER_IDA_,Shri Randeep Singh Surjewala (2022-28) (NaN-NaN),RANDEEP SINGH SURJEWALA (2022-28) (NAN-NAN),MP_RAJYA_SABHA_RANDEEP_SINGH_SURJEWALA__2022_28___NAN_NAN_,WORK_HASH_14491954104219136557,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7991,7990,Normal/Others,WS/MP18368/2025-2026/241282-Lighting of public spaces,Uttar Pradesh,CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),Supply and installation of LED semi high-mast lights at 120 different locations in District Chandauli.,Smt. Sadhna Singh (2024-30) (NaN-NaN),Elected MP,,2026-04-20,28512000.0,2026-04-20,28512000.0,28512000.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA),IDA_CHANDAULI_DISTRICT_MAGISTRATE_CHANDAULI_IDA_,Smt. Sadhna Singh (2024-30) (NaN-NaN),SMT. SADHNA SINGH (2024-30) (NAN-NAN),MP_RAJYA_SABHA_SMT__SADHNA_SINGH__2024_30___NAN_NAN_,WORK_HASH_177791936007319249,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7992,7991,Normal/Others,"WS/MP204/2025-2026/186808-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttarakhand,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),"Road construction with interlocking tiles from Shri Pratap house towards Ravidas temple in village Mandawar, Block Bhagwanpur",Dr. Kalpana Saini (2022-28) (NaN-NaN),Elected MP,Images,2025-12-01,984876.0,2025-12-01,984876.0,984876.0,Normal/Others,OTHER_WORKS,Uttarakhand,UTTARAKHAND,STATE_UTTARAKHAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),IDA_HARIDWAR_DISTRICT_MAGISTRATE_HARIDWAR_IDA_,Dr. Kalpana Saini (2022-28) (NaN-NaN),KALPANA SAINI (2022-28) (NAN-NAN),MP_RAJYA_SABHA_KALPANA_SAINI__2022_28___NAN_NAN_,WORK_HASH_7499259167702257300,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7993,7992,Normal/Others,WS/MP18286/2025-2026/178745-Development of public parks,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Installing paving blocks in the park at Pashan Lake,Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN),Elected MP,Images,2025-12-01,993610.0,2025-12-01,993610.0,993610.0,Normal/Others,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,PUNE(DISTRICT COLLECTOR PUNE_IDA),PUNE(DISTRICT COLLECTOR PUNE_IDA),IDA_PUNE_DISTRICT_COLLECTOR_PUNE_IDA_,Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN),MEDHA VISHRAM KULKARNI (2024-30) (NAN-NAN),MP_RAJYA_SABHA_MEDHA_VISHRAM_KULKARNI__2024_30___NAN_NAN_,WORK_HASH_11988996643093790675,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7994,7993,Normal/Others,"WS/MP106/2025-2026/234627-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",Madhya Pradesh,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),"Gram Panchayat Ghughara, Janpad Panchayat Kundam ke gram Masuri Kachhar main Badi Sarsi Chuniha wale Nale ke pas Nadi main Retaining wall banane hetu, Jabalpur",Shri Vivek K. Tankha (2022-28) (NaN-NaN),Elected MP,Images,2026-03-18,500000.0,2026-03-18,500000.0,500000.0,Normal/Others,OTHER_WORKS,Madhya Pradesh,MADHYA PRADESH,STATE_MADHYA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),IDA_JABALPUR_DISTRICT_COLLECTOR_JABALPUR_IDA_,Shri Vivek K. Tankha (2022-28) (NaN-NaN),VIVEK K. TANKHA (2022-28) (NAN-NAN),MP_RAJYA_SABHA_VIVEK_K__TANKHA__2022_28___NAN_NAN_,WORK_HASH_10186310482788978412,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7995,7994,Normal/Others,WS/MP132/2024-2025/151584-Construction of community centers and community halls,Odisha,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),"Construction of Biswakarma Community Center at Nachuni village. Village- Nachuni, Block- Banpur, District- Khordha",Shri Manas Ranjan Mangaraj (2022-28) (NaN-NaN),Elected MP,Images,2025-12-02,300000.0,2025-12-02,300000.0,300000.0,Normal/Others,OTHER_WORKS,Odisha,ODISHA,STATE_ODISHA,Elected MP,ELECTED MP,NOM_ELECTED_MP,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),IDA_KHORDHA_DISTRICT_COLLECTOR_KHORDHA_IDA_,Shri Manas Ranjan Mangaraj (2022-28) (NaN-NaN),MANAS RANJAN MANGARAJ (2022-28) (NAN-NAN),MP_RAJYA_SABHA_MANAS_RANJAN_MANGARAJ__2022_28___NAN_NAN_,WORK_HASH_7965155618598970560,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7996,7995,Normal/Others,"WS/MP108/2025-2026/221101-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Maharashtra,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Purchase of four wheeler for disable people in amravati disctrict,Dr. Anil Sukhdeorao Bonde (2022-28) (NaN-NaN),Elected MP,Images,2025-12-01,1200000.0,2025-12-01,1200000.0,1200000.0,Normal/Others,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),IDA_AMRAVATI_DISTRICT_COLLECTOR_AMRAVATI_IDA_,Dr. Anil Sukhdeorao Bonde (2022-28) (NaN-NaN),ANIL SUKHDEORAO BONDE (2022-28) (NAN-NAN),MP_RAJYA_SABHA_ANIL_SUKHDEORAO_BONDE__2022_28___NAN_NAN_,WORK_HASH_18317777162629057169,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7997,7996,Normal/Others,"WS/MP108/2025-2026/250269-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Maharashtra,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Purchase of Moped (Four Wheeler) Car for disable people in  amravati,Dr. Anil Sukhdeorao Bonde (2022-28) (NaN-NaN),Elected MP,Images,2025-12-01,852000.0,2025-12-01,852000.0,852000.0,Normal/Others,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),IDA_AMRAVATI_DISTRICT_COLLECTOR_AMRAVATI_IDA_,Dr. Anil Sukhdeorao Bonde (2022-28) (NaN-NaN),ANIL SUKHDEORAO BONDE (2022-28) (NAN-NAN),MP_RAJYA_SABHA_ANIL_SUKHDEORAO_BONDE__2022_28___NAN_NAN_,WORK_HASH_11332455372415550274,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7998,7997,Normal/Others,WS/MP235/2025-2026/241413-Providing drains and gutters for public drainage,Punjab,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),To Lay Sewar Connection at Village  Bassi Maroof Saila Naya Ghar,Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN),Elected MP,Images,2026-04-21,300000.0,2026-04-21,300000.0,300000.0,Normal/Others,OTHER_WORKS,Punjab,PUNJAB,STATE_PUNJAB,Elected MP,ELECTED MP,NOM_ELECTED_MP,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),IDA_HOSHIARPUR_DEPUTY_COMMISSIONER_HOSHIARPUR_IDA_,Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN),SANDEEP KUMAR PATHAK (2022-28) (NAN-NAN),MP_RAJYA_SABHA_SANDEEP_KUMAR_PATHAK__2022_28___NAN_NAN_,WORK_HASH_11009716479327663283,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,7999,7998,Normal/Others,WS/MP235/2025-2026/241412-Providing drains and gutters for public drainage,Punjab,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),To lay Sewar Connection at Village Bhagowal,Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN),Elected MP,Images,2026-01-20,400000.0,2026-01-20,400000.0,400000.0,Normal/Others,OTHER_WORKS,Punjab,PUNJAB,STATE_PUNJAB,Elected MP,ELECTED MP,NOM_ELECTED_MP,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),IDA_HOSHIARPUR_DEPUTY_COMMISSIONER_HOSHIARPUR_IDA_,Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN),SANDEEP KUMAR PATHAK (2022-28) (NAN-NAN),MP_RAJYA_SABHA_SANDEEP_KUMAR_PATHAK__2022_28___NAN_NAN_,WORK_HASH_6365970154817808477,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,8000,7999,Normal/Others,WS/MP165/2025-2026/226754-Construction of community centers and community halls,Tamil Nadu,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),"Construction of PDS Outlet at Kannangudi Village, Kannangudi Panchayat",Shri P. Chidambaram (2022-28) (NaN-NaN),Elected MP,,2025-12-06,999216.0,2025-12-06,999216.0,999216.0,Normal/Others,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),IDA_SIVAGANGA_DISTRICT_COLLECTOR_SIVAGANGA_IDA_,Shri P. Chidambaram (2022-28) (NaN-NaN),P. CHIDAMBARAM (2022-28) (NAN-NAN),MP_RAJYA_SABHA_P__CHIDAMBARAM__2022_28___NAN_NAN_,WORK_HASH_7685552958300976384,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,8001,8000,Trust and Society,WS/MP18295/2025-2026/174460-Construction of shelters for animals,Rajasthan,BIKANER(DISTRICT COLLECTOR BIKANER_IDA),"Construction of Tin Shed at Animal Shelter Center, Sachiyay Gau-Seva Committee, Gogadiyawali Bhadal, Panchayat Samiti Bajju Khalsa, District Bikaner",Smt. Sonia Gandhi (2024-30) (NaN-NaN),Elected MP,,2026-01-30,490950.0,2026-01-30,490950.0,490950.0,Trust and Society,OTHER_WORKS,Rajasthan,RAJASTHAN,STATE_RAJASTHAN,Elected MP,ELECTED MP,NOM_ELECTED_MP,BIKANER(DISTRICT COLLECTOR BIKANER_IDA),BIKANER(DISTRICT COLLECTOR BIKANER_IDA),IDA_BIKANER_DISTRICT_COLLECTOR_BIKANER_IDA_,Smt. Sonia Gandhi (2024-30) (NaN-NaN),SMT. SONIA GANDHI (2024-30) (NAN-NAN),MP_RAJYA_SABHA_SMT__SONIA_GANDHI__2024_30___NAN_NAN_,WORK_HASH_10590099091134856332,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,8002,8001,Normal/Others,"WS/MP106/2025-2026/237889-Construction of roads, link roads, pathways or any other road with or without drainage system",Madhya Pradesh,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),"Gram panchayat Amarpur, Janpad Panchayat Patan ke gram Amarpur main Mukhy marg se Shaligram ke ghar ki aor CC road  sah Nali nirman, Jabalpur",Shri Vivek K. Tankha (2022-28) (NaN-NaN),Elected MP,Images,2026-03-12,500000.0,2026-03-12,500000.0,500000.0,Normal/Others,OTHER_WORKS,Madhya Pradesh,MADHYA PRADESH,STATE_MADHYA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),IDA_JABALPUR_DISTRICT_COLLECTOR_JABALPUR_IDA_,Shri Vivek K. Tankha (2022-28) (NaN-NaN),VIVEK K. TANKHA (2022-28) (NAN-NAN),MP_RAJYA_SABHA_VIVEK_K__TANKHA__2022_28___NAN_NAN_,WORK_HASH_2326418873827513339,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,8003,8002,Normal/Others,WS/MP838/2025-2026/213318-Construction of community centers and community halls,Karnataka,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),For the construction of basic amenities of Anjaneya Swamy Community Hall,Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN),Elected MP,Images,2026-05-15,1000000.0,2026-05-15,1000000.0,1000000.0,Normal/Others,OTHER_WORKS,Karnataka,KARNATAKA,STATE_KARNATAKA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),DAVANAGERE(DEPUTY COMMISSIONER DAUANAGERE_IDA),IDA_DAVANAGERE_DEPUTY_COMMISSIONER_DAUANAGERE_IDA_,Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN),DHARMASTHALA VEERENDRA HEGGADE (2022-28) (NAN-NAN),MP_RAJYA_SABHA_DHARMASTHALA_VEERENDRA_HEGGADE__2022_28___NAN_NAN_,WORK_HASH_1683968670091082274,UNKNOWN_FY
