sr_no,work_category,work_description,state,ida_agency,work_description,mp_name,electednominated,image,completion_date,expenditure_amount
7836,Normal/Others,"Paver block in the area next to the Machhu Mataji temple in Ward No. 2, Wankaner city",Gujarat,MORBI(District collector Morbi_IDA),"Paver block in the area next to the Machhu Mataji temple in Ward No. 2, Wankaner city",Kesridevsinh Jhala (2023-29) (Nan-Nan),Elected MP,,2025-12-18,500000.0
7837,Normal/Others,Block Vishunpura ke Gram Sabha Khesiya mein Shubham Jaiswal ke ghar se nahar tak 100 meter CC road ka nirmaan karya.,Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),Block Vishunpura ke Gram Sabha Khesiya mein Shubham Jaiswal ke ghar se nahar tak 100 meter CC road ka nirmaan karya.,Ratanjit Pratap Narain Singh (2024-30) (Nan-Nan),Elected MP,,2026-01-05,897312.0
7838,Normal/Others,Block Motichak ke GP Gaunariya mein Maan Singh ke Ghar se Narad Singh ke Ghar tak 100 m CC Road ka Nirman Karya,Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),Block Motichak ke GP Gaunariya mein Maan Singh ke Ghar se Narad Singh ke Ghar tak 100 m CC Road ka Nirman Karya,Ratanjit Pratap Narain Singh (2024-30) (Nan-Nan),Elected MP,Images,2026-01-12,894351.0
7839,Normal/Others,gram bilaspur kandali mein conoel gupta ke makan se samir sina ke makan tak cc tiles sarak nirman karya.ia karyadai sanstatha nagar palika parishad herburtpur,Uttarakhand,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),gram bilaspur kandali mein conoel gupta ke makan se samir sina ke makan tak cc tiles sarak nirman karya.ia karyadai sanstatha nagar palika parishad herburtpur,Naresh Bansal (2020-26) (Nan-Nan),Elected MP,Images,2025-11-19,1770114.0
7840,Normal/Others,District Mainpuri Block Tehsil Mainpuri Sadar Siyaram Nagar Sansarpur Ward No. 5 CC road from Vivekan Residential University Gate to Mainpuri Aliganj Road. Road construction work distance 150 meters. Kamle Singh Yadav Dhanachay Mob. 8909900856 8449204120,Uttar Pradesh,MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA),District Mainpuri Block Tehsil Mainpuri Sadar Siyaram Nagar Sansarpur Ward No. 5 CC road from Vivekan Residential University Gate to Mainpuri Aliganj Road. Road construction work distance 150 meters. Kamle Singh Yadav Dhanachay Mob. 8909900856 8449204120,Jaya Amitabh Bachchan (2024-30) (Nan-Nan),Elected MP,,2026-03-19,1739259.0
7841,Normal/Others,Construction of link road from Sangambanda to Madwar in sangambanda village of makthal mandal,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),Construction of link road from Sangambanda to Madwar in sangambanda village of makthal mandal,V. Vijayendra Prasad (2022-28) (Nan-Nan),Elected MP,Images,2025-11-19,494912.0
7842,Normal/Others,"3Near Chaksamya Kevti Brij. Block Ghoshwari , Panchayat Samyagarh, Village Kevtti District Patna.",Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),"3Near Chaksamya Kevti Brij. Block Ghoshwari , Panchayat Samyagarh, Village Kevtti District Patna.",Shambhu Sharan Patel (2022-28) (Nan-Nan),Elected MP,Images,2025-11-19,79090.0
7843,Normal/Others,"Near Naval Rai House (In Public Place) Block Ghoswari, Village Paijuna,Panchyat Paijuna,District Patna",Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),"Near Naval Rai House (In Public Place) Block Ghoswari, Village Paijuna,Panchyat Paijuna,District Patna",Shambhu Sharan Patel (2022-28) (Nan-Nan),Elected MP,Images,2025-11-19,84093.0
7844,Normal/Others,Construction of PCC road from the house of Dhananjay Singh towards the house of Kundan jee,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of Dhananjay Singh towards the house of Kundan jee,Khiru Mahto (2022-28) (Nan-Nan),Elected MP,Images,2025-11-19,1489200.0
7845,Normal/Others,BEAUTIFICATION OF BIDHAN SARANI FOOTPATH (PHASE-II) IN FRONT OF SWAMI VIVEKANANDA'S ANCESTRAL HOUSE IN BOROUGH- IV,West Bengal,KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA),BEAUTIFICATION OF BIDHAN SARANI FOOTPATH (PHASE-II) IN FRONT OF SWAMI VIVEKANANDA'S ANCESTRAL HOUSE IN BOROUGH- IV,Mohammed Nadimul Haque (2024-30) (Nan-Nan),Elected MP,Images,2026-02-10,1096933.0
7846,Normal/Others,"Construction of Multipurpose Hall Near Bus Stop at Raghavapuram(V), Palakurthy(M)",Telangana,JANGOAN(DISTRICT COLLECTOR JANGAON_IDA),"Construction of Multipurpose Hall Near Bus Stop at Raghavapuram(V), Palakurthy(M)",Ravi Chandra Vaddiraju (2024-30) (Nan-Nan),Elected MP,,2025-11-22,994398.0
7847,Normal/Others,Furnishing of Computer Room by purchasing furniture for establishment of Digital Literacy Lab in Drug De-Addiction and Rehabilitation Centre at Village Sheikhe Block Jalandhar East in Distt. Jalandhar.,Punjab,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Furnishing of Computer Room by purchasing furniture for establishment of Digital Literacy Lab in Drug De-Addiction and Rehabilitation Centre at Village Sheikhe Block Jalandhar East in Distt. Jalandhar.,Vikramjit Singh Sahney (2022-28) (Nan-Nan),Elected MP,Images,2026-01-12,140828.0
7848,Normal/Others,Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Neu Guradiya JP MHOW District Indore,Madhya Pradesh,INDORE(DISTRICT COLLECTOR INDORE_IDA),Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Neu Guradiya JP MHOW District Indore,Kavita Patidar (2022-28) (Nan-Nan),Elected MP,Images,2025-11-20,160761.0
7849,Normal/Others,Furnishing of gym apparatus in Rehabilitation Centre at Village Sheikhe Block Jalandhar East in Distt. Jalandhar.,Punjab,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Furnishing of gym apparatus in Rehabilitation Centre at Village Sheikhe Block Jalandhar East in Distt. Jalandhar.,Vikramjit Singh Sahney (2022-28) (Nan-Nan),Elected MP,Images,2026-01-12,492442.0
7850,Normal/Others,Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Sitapat JP MHOW District Indore,Madhya Pradesh,INDORE(DISTRICT COLLECTOR INDORE_IDA),Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Sitapat JP MHOW District Indore,Kavita Patidar (2022-28) (Nan-Nan),Elected MP,Images,2025-11-20,160761.0
7851,Normal/Others,Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Jakhu khedi JP MHOW District Indore,Madhya Pradesh,INDORE(DISTRICT COLLECTOR INDORE_IDA),Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Jakhu khedi JP MHOW District Indore,Kavita Patidar (2022-28) (Nan-Nan),Elected MP,Images,2025-11-20,160761.0
7852,Normal/Others,Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Memdi JP MHOW District Indore,Madhya Pradesh,INDORE(DISTRICT COLLECTOR INDORE_IDA),Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Memdi JP MHOW District Indore,Kavita Patidar (2022-28) (Nan-Nan),Elected MP,Images,2025-11-20,160761.0
7853,Normal/Others,PCC and repair of the road going from village Saraiya Narendra Futani Bazar to Belsar,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),PCC and repair of the road going from village Saraiya Narendra Futani Bazar to Belsar,Manan Kumar Mishra (2024-28) (Nan-Nan),Elected MP,Images,2025-11-20,498999.0
7854,Normal/Others,"Furnishing of Gym, Kitchen for cooking course and Purchase of Gardening tools in Rehabilitation Centre at Village Sheikhe Block Jalandhar East in District Jalandhar.",Punjab,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),"Furnishing of Gym, Kitchen for cooking course and Purchase of Gardening tools in Rehabilitation Centre at Village Sheikhe Block Jalandhar East in District Jalandhar.",Vikramjit Singh Sahney (2022-28) (Nan-Nan),Elected MP,Images,2026-01-12,379627.0
7855,Normal/Others,Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Silotia JP MHOW District Indore,Madhya Pradesh,INDORE(DISTRICT COLLECTOR INDORE_IDA),Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Silotia JP MHOW District Indore,Kavita Patidar (2022-28) (Nan-Nan),Elected MP,Images,2025-11-20,160761.0
7856,Normal/Others,Regarding the demand of Furnishing of Saloon Lab and purchase of equipments for skill development classes in Drug De-Addiction and Rehabilitation Centre at Village Sheikhe Block Jalandhar East in Distt. Jalandhar.,Punjab,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Regarding the demand of Furnishing of Saloon Lab and purchase of equipments for skill development classes in Drug De-Addiction and Rehabilitation Centre at Village Sheikhe Block Jalandhar East in Distt. Jalandhar.,Vikramjit Singh Sahney (2022-28) (Nan-Nan),Elected MP,Images,2026-01-12,108108.0
7857,Normal/Others,Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Piplya Malhar JP MHOW District Indore,Madhya Pradesh,INDORE(DISTRICT COLLECTOR INDORE_IDA),Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Piplya Malhar JP MHOW District Indore,Kavita Patidar (2022-28) (Nan-Nan),Elected MP,Images,2025-11-20,160761.0
7858,Normal/Others,Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Panjariya JP MHOW District Indore,Madhya Pradesh,INDORE(DISTRICT COLLECTOR INDORE_IDA),Providing GI Water tanker Capacity 5500 Liter Tyre 900X16 in GP Panjariya JP MHOW District Indore,Kavita Patidar (2022-28) (Nan-Nan),Elected MP,Images,2025-11-20,160761.0
7859,Normal/Others,Purchase of Computers for computer lab in Rehabilitation Centre at Village Sheikhe Block Jalandhar East in Distt. Jalandhar.,Punjab,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Purchase of Computers for computer lab in Rehabilitation Centre at Village Sheikhe Block Jalandhar East in Distt. Jalandhar.,Vikramjit Singh Sahney (2022-28) (Nan-Nan),Elected MP,Images,2026-01-09,415800.0
7860,Normal/Others,Construction of Dining Hall including Kitchen (60`X20`) with fixed RCC dining table having glazed tiles and sitting provision along with 10 units of hand washing basin for Mid-day meal purpose in Bijoy Kumar Girls Class XII School premises at Agartala.,Tripura,West Tripura(DISTRICT MAGISTRATE WEST TRIPURA_IDA),Construction of Dining Hall including Kitchen (60`X20`) with fixed RCC dining table having glazed tiles and sitting provision along with 10 units of hand washing basin for Mid-day meal purpose in Bijoy Kumar Girls Class XII School premises at Agartala.,Rajib Bhattacharjee (2024-28) (Nan-Nan),Elected MP,Images,2026-08-07,2485776.0
7861,Normal/Others,Rahika Prakhand ke Kakraul Dakshini Panchayat ke Kharauwa gaon me Rajesh Ray ke ghar se Surendra Ray ke ghar tak PCC sadak nirman.,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Rahika Prakhand ke Kakraul Dakshini Panchayat ke Kharauwa gaon me Rajesh Ray ke ghar se Surendra Ray ke ghar tak PCC sadak nirman.,Faiyaz Ahmad (2022-28) (Nan-Nan),Elected MP,,2026-02-07,990868.0
7862,Normal/Others,Bisfi Prakhand ke Sohans Panchayat ke Kewar ward no-08 me Utkarmik Prathmik Vidhalay se Ram Awtar Yadav ke ghar tak PCC sadak 400 fit,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),Bisfi Prakhand ke Sohans Panchayat ke Kewar ward no-08 me Utkarmik Prathmik Vidhalay se Ram Awtar Yadav ke ghar tak PCC sadak 400 fit,Faiyaz Ahmad (2022-28) (Nan-Nan),Elected MP,,2025-11-20,983673.0
7863,Normal/Others,"Establishment of Science and Robotics Laboratory with Furniture at Govt. High School Ramavaram, Kothagudem , Bhadradri Kothagudem District.",Telangana,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),"Establishment of Science and Robotics Laboratory with Furniture at Govt. High School Ramavaram, Kothagudem , Bhadradri Kothagudem District.",Ravi Chandra Vaddiraju (2024-30) (Nan-Nan),Elected MP,Images,2025-11-20,497370.0
7864,Normal/Others,Installing a big hand pump (India Mark III) at a public place,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Installing a big hand pump (India Mark III) at a public place,Bhim Singh (2024-30) (Nan-Nan),Elected MP,Images,2025-11-20,81741.0
7865,Normal/Others,Installing a big hand pump (India Mark III) at a public place,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Installing a big hand pump (India Mark III) at a public place,Bhim Singh (2024-30) (Nan-Nan),Elected MP,Images,2025-11-20,81741.0
7866,Normal/Others,Installing a big hand pump (India Mark III) at a public place,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Installing a big hand pump (India Mark III) at a public place,Bhim Singh (2024-30) (Nan-Nan),Elected MP,Images,2025-11-20,81741.0
7867,Normal/Others,Installing a big hand pump (India Mark III) at a public place,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Installing a big hand pump (India Mark III) at a public place,Bhim Singh (2024-30) (Nan-Nan),Elected MP,Images,2025-11-20,81741.0
7868,Normal/Others,Installing a big hand pump (India Mark III) at a public place,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Installing a big hand pump (India Mark III) at a public place,Bhim Singh (2024-30) (Nan-Nan),Elected MP,Images,2025-11-20,81741.0
7869,Normal/Others,Installing a big hand pump (India Mark III) at a public place,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Installing a big hand pump (India Mark III) at a public place,Bhim Singh (2024-30) (Nan-Nan),Elected MP,Images,2025-11-20,81782.0
7870,Normal/Others,Installing a big hand pump (India Mark III) at a public place,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Installing a big hand pump (India Mark III) at a public place,Bhim Singh (2024-30) (Nan-Nan),Elected MP,Images,2025-11-20,81741.0
7871,Normal/Others,Installing a big hand pump (India Mark III) at a public place,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Installing a big hand pump (India Mark III) at a public place,Bhim Singh (2024-30) (Nan-Nan),Elected MP,Images,2025-11-20,81741.0
7872,Normal/Others,Construction work of 20 feet ×15 feet covered community Chaupal,Bihar,SHEIKHPURA(DISTRICT PLANNING OFFICER SHEIKHPURA_IDA),Construction work of 20 feet ×15 feet covered community Chaupal,Bhim Singh (2024-30) (Nan-Nan),Elected MP,Images,2025-11-20,150919.0
7873,Normal/Others,Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC),Punjab,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC),Sant Balbir Singh (2022-28) (Nan-Nan),Elected MP,Images,2025-11-21,365800.0
7874,Normal/Others,Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. SC),Punjab,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. SC),Sant Balbir Singh (2022-28) (Nan-Nan),Elected MP,Images,2025-11-21,365800.0
7875,Normal/Others,For the construction work of gravel road from Prabhuram Meghwal house to Kagal border in Gram Panchayat Bhundana,Rajasthan,Jodhpur Gramin(DISTRICT COLLECTOR JODHPUR RURAL_IDA),For the construction work of gravel road from Prabhuram Meghwal house to Kagal border in Gram Panchayat Bhundana,Pramod Tiwari (2022-28) (Nan-Nan),Elected MP,Images,2025-11-21,498827.0
7876,Normal/Others,For the beautification and renovation of the pond in the village,Punjab,Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2),For the beautification and renovation of the pond in the village,Sant Balbir Singh (2022-28) (Nan-Nan),Elected MP,,2025-12-26,500000.0
7877,Normal/Others,Installation of Drinking Water Facility with Submersible at Govt. Primary School Chakkian,Punjab,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Installation of Drinking Water Facility with Submersible at Govt. Primary School Chakkian,Sandeep Kumar Pathak (2022-28) (Nan-Nan),Elected MP,,2026-04-07,182600.0
7878,Normal/Others,Const. of Main gate at Govt. Primary School Kamal Wala,Punjab,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Const. of Main gate at Govt. Primary School Kamal Wala,Sandeep Kumar Pathak (2022-28) (Nan-Nan),Elected MP,Images,2026-07-13,200000.0
7879,Normal/Others,Const. of Kitchen Shed at Govt. Primary School Mahalam,Punjab,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Const. of Kitchen Shed at Govt. Primary School Mahalam,Sandeep Kumar Pathak (2022-28) (Nan-Nan),Elected MP,,2026-03-13,70000.0
7880,Normal/Others,Kalyan Chhapra Chhota Tola mein Pitch se aage Shiv Mandir tak 100 meter CC road ka nirmaan karya.,Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),Kalyan Chhapra Chhota Tola mein Pitch se aage Shiv Mandir tak 100 meter CC road ka nirmaan karya.,Ratanjit Pratap Narain Singh (2024-30) (Nan-Nan),Elected MP,,2026-01-05,895690.0
7881,Normal/Others,Block Vishunpura ke Gram Sabha Pakadiyar mein mukhya marg se tola Barka Naugawan se tola Chhotka Naugawan jaane wale marg par 100 meter CC road ka nirmaan karya.,Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),Block Vishunpura ke Gram Sabha Pakadiyar mein mukhya marg se tola Barka Naugawan se tola Chhotka Naugawan jaane wale marg par 100 meter CC road ka nirmaan karya.,Ratanjit Pratap Narain Singh (2024-30) (Nan-Nan),Elected MP,,2026-01-05,895547.0
7882,Normal/Others,Block Vishunpura ke Gram Panchayat Dhorahi me Tola Birtie mein Nagendra Yadav ke ghar se Birti sampark marg tak 100 meter CC road ka nirmaan karya.,Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),Block Vishunpura ke Gram Panchayat Dhorahi me Tola Birtie mein Nagendra Yadav ke ghar se Birti sampark marg tak 100 meter CC road ka nirmaan karya.,Ratanjit Pratap Narain Singh (2024-30) (Nan-Nan),Elected MP,,2026-01-05,892281.0
7883,Normal/Others,Block Vishunpura ke Gram Sabha Kinnar Patti mein Badri Rajbhar ke ghar se Vinod Yadav ke ghar tak 100 meter CC road ka nirmaan karya.,Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),Block Vishunpura ke Gram Sabha Kinnar Patti mein Badri Rajbhar ke ghar se Vinod Yadav ke ghar tak 100 meter CC road ka nirmaan karya.,Ratanjit Pratap Narain Singh (2024-30) (Nan-Nan),Elected MP,,2026-01-05,892648.0
7884,Normal/Others,Gram Sabha Bakulha mein Bhimbali Chauhan ke Ghottha se Vishunpura border tak 100 meter CC road ka nirmaan karya.,Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),Gram Sabha Bakulha mein Bhimbali Chauhan ke Ghottha se Vishunpura border tak 100 meter CC road ka nirmaan karya.,Ratanjit Pratap Narain Singh (2024-30) (Nan-Nan),Elected MP,,2026-01-05,897901.0
7885,Normal/Others,"Construction of separate toilets for boys and girls in Satya Narayan Mandir Inter College, Makhdoompur, District Haridwar",Uttarakhand,HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA),"Construction of separate toilets for boys and girls in Satya Narayan Mandir Inter College, Makhdoompur, District Haridwar",Kalpana Saini (2022-28) (Nan-Nan),Elected MP,Images,2025-11-21,498484.0
7886,Normal/Others,"“Construction of Aangankandy - Valiyaparamb- Perattumpoyil - Khadi. Road ” (Concreting) in Ward 07,Nanmanda (GP), Chelannur (Block), Kozhikode",Kerala,KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA),"“Construction of Aangankandy - Valiyaparamb- Perattumpoyil - Khadi. Road ” (Concreting) in Ward 07,Nanmanda (GP), Chelannur (Block), Kozhikode",P. T. Usha (2022-28) (Nan-Nan),Elected MP,Images,2025-11-24,789990.0
